Site Name ,ODYTEST4594
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,4594


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

4284,06/07/2023 , 16:00:00,3499,3499
4285,06/07/2023 , 16:15:00,2296,2296
4286,06/07/2023 , 16:30:00,1514,1514
4287,06/07/2023 , 16:45:00,1853,1853
4288,06/07/2023 , 17:00:00,998,998
4289,06/07/2023 , 17:15:00,1445,1445
4290,06/07/2023 , 17:30:00,831,831
4291,06/07/2023 , 17:45:00,1160,1160
4292,06/07/2023 , 18:00:00,1513,1513
4293,06/07/2023 , 18:15:00,1013,1013
4294,06/07/2023 , 18:30:00,803,803
4295,06/07/2023 , 18:45:00,687,687
4296,06/07/2023 , 19:00:00,653,653
4297,06/07/2023 , 19:15:00,535,535
4298,06/07/2023 , 19:30:00,440,440
4299,06/07/2023 , 19:45:00,362,362
4300,06/07/2023 , 20:00:00,220,220
4301,06/07/2023 , 20:15:00,158,158
4302,06/07/2023 , 20:30:00,109,109
4303,06/07/2023 , 20:45:00,33,33
4304,06/07/2023 , 21:00:00,39,39
4305,06/07/2023 , 21:15:00,12,12
4306,06/07/2023 , 21:30:00,5,5
4307,06/07/2023 , 21:45:00,0,0
4308,06/07/2023 , 22:00:00,0,0
4309,06/07/2023 , 22:15:00,0,0
4310,06/07/2023 , 22:30:00,0,0
4311,06/07/2023 , 22:45:00,0,0
4312,06/07/2023 , 23:00:00,0,0
4313,06/07/2023 , 23:15:00,0,0
4314,06/07/2023 , 23:30:00,0,0
4315,06/07/2023 , 23:45:00,0,0
4316,06/07/2023 , 24:00:00,0,0
4317,07/07/2023 , 00:15:00,0,0
4318,07/07/2023 , 00:30:00,0,0
4319,07/07/2023 , 00:45:00,0,0
4320,07/07/2023 , 01:00:00,0,0
4321,07/07/2023 , 01:15:00,0,0
4322,07/07/2023 , 01:30:00,0,0
4323,07/07/2023 , 01:45:00,0,0
4324,07/07/2023 , 02:00:00,0,0
4325,07/07/2023 , 02:15:00,0,0
4326,07/07/2023 , 02:30:00,0,0
4327,07/07/2023 , 02:45:00,0,0
4328,07/07/2023 , 03:00:00,0,0
4329,07/07/2023 , 03:15:00,0,0
4330,07/07/2023 , 03:30:00,0,0
4331,07/07/2023 , 03:45:00,0,0
4332,07/07/2023 , 04:00:00,0,0
4333,07/07/2023 , 04:15:00,0,0
4334,07/07/2023 , 04:30:00,0,0
4335,07/07/2023 , 04:45:00,0,0
4336,07/07/2023 , 05:00:00,0,0
4337,07/07/2023 , 05:15:00,7,7
4338,07/07/2023 , 05:30:00,21,21
4339,07/07/2023 , 05:45:00,52,52
4340,07/07/2023 , 06:00:00,85,85
4341,07/07/2023 , 06:15:00,135,135
4342,07/07/2023 , 06:30:00,205,205
4343,07/07/2023 , 06:45:00,259,259
4344,07/07/2023 , 07:00:00,331,331
4345,07/07/2023 , 07:15:00,510,510
4346,07/07/2023 , 07:30:00,651,651
4347,07/07/2023 , 07:45:00,688,688
4348,07/07/2023 , 08:00:00,731,731
4349,07/07/2023 , 08:15:00,872,872
4350,07/07/2023 , 08:30:00,1012,1012
4351,07/07/2023 , 08:45:00,1472,1472
4352,07/07/2023 , 09:00:00,1921,1921
4353,07/07/2023 , 09:15:00,2089,2089
4354,07/07/2023 , 09:30:00,2253,2253
4355,07/07/2023 , 09:45:00,2007,2007
4356,07/07/2023 , 10:00:00,2065,2065
4357,07/07/2023 , 10:15:00,2158,2158
4358,07/07/2023 , 10:30:00,2823,2823
4359,07/07/2023 , 10:45:00,3203,3203
4360,07/07/2023 , 11:00:00,3532,3532
4361,07/07/2023 , 11:15:00,3603,3603
4362,07/07/2023 , 11:30:00,4025,4025
4363,07/07/2023 , 11:45:00,3671,3671
4364,07/07/2023 , 12:00:00,4238,4238
4365,07/07/2023 , 12:15:00,4709,4709
4366,07/07/2023 , 12:30:00,5104,5104
4367,07/07/2023 , 12:45:00,5331,5331
4368,07/07/2023 , 13:00:00,5561,5561
4369,07/07/2023 , 13:15:00,5891,5891
4370,07/07/2023 , 13:30:00,4131,4131
4371,07/07/2023 , 13:45:00,4536,4536
4372,07/07/2023 , 14:00:00,3899,3899
4373,07/07/2023 , 14:15:00,4784,4784
4374,07/07/2023 , 14:30:00,4714,4714
4375,07/07/2023 , 14:45:00,4173,4173
4376,07/07/2023 , 15:00:00,4346,4346
4377,07/07/2023 , 15:15:00,3670,3670
4378,07/07/2023 , 15:30:00,4208,4208
4379,07/07/2023 , 15:45:00,5306,5306
4380,07/07/2023 , 16:00:00,4092,4092
4381,07/07/2023 , 16:15:00,3637,3637
4382,07/07/2023 , 16:30:00,2969,2969
4383,07/07/2023 , 16:45:00,1669,1669
4384,07/07/2023 , 17:00:00,1860,1860
4385,07/07/2023 , 17:15:00,1237,1237
4386,07/07/2023 , 17:30:00,1269,1269
4387,07/07/2023 , 17:45:00,1284,1284
4388,07/07/2023 , 18:00:00,1383,1383
4389,07/07/2023 , 18:15:00,996,996
4390,07/07/2023 , 18:30:00,798,798
4391,07/07/2023 , 18:45:00,823,823
4392,07/07/2023 , 19:00:00,659,659
4393,07/07/2023 , 19:15:00,591,591
4394,07/07/2023 , 19:30:00,517,517
4395,07/07/2023 , 19:45:00,551,551
4396,07/07/2023 , 20:00:00,294,294
4397,07/07/2023 , 20:15:00,166,166
4398,07/07/2023 , 20:30:00,87,87
4399,07/07/2023 , 20:45:00,70,70
4400,07/07/2023 , 21:00:00,32,32
4401,07/07/2023 , 21:15:00,18,18
4402,07/07/2023 , 21:30:00,6,6
4403,07/07/2023 , 21:45:00,1,1
4404,07/07/2023 , 22:00:00,0,0
4405,07/07/2023 , 22:15:00,0,0
4406,07/07/2023 , 22:30:00,0,0
4407,07/07/2023 , 22:45:00,0,0
4408,07/07/2023 , 23:00:00,0,0
4409,07/07/2023 , 23:15:00,0,0
4410,07/07/2023 , 23:30:00,0,0
4411,07/07/2023 , 23:45:00,0,0
4412,07/07/2023 , 24:00:00,0,0
4413,08/07/2023 , 00:15:00,0,0
4414,08/07/2023 , 00:30:00,0,0
4415,08/07/2023 , 00:45:00,0,0
4416,08/07/2023 , 01:00:00,0,0
4417,08/07/2023 , 01:15:00,0,0
4418,08/07/2023 , 01:30:00,0,0
4419,08/07/2023 , 01:45:00,0,0
4420,08/07/2023 , 02:00:00,0,0
4421,08/07/2023 , 02:15:00,0,0
4422,08/07/2023 , 02:30:00,0,0
4423,08/07/2023 , 02:45:00,0,0
4424,08/07/2023 , 03:00:00,0,0
4425,08/07/2023 , 03:15:00,0,0
4426,08/07/2023 , 03:30:00,0,0
4427,08/07/2023 , 03:45:00,0,0
4428,08/07/2023 , 04:00:00,0,0
4429,08/07/2023 , 04:15:00,0,0
4430,08/07/2023 , 04:30:00,0,0
4431,08/07/2023 , 04:45:00,0,0
4432,08/07/2023 , 05:00:00,0,0
4433,08/07/2023 , 05:15:00,2,2
4434,08/07/2023 , 05:30:00,13,13
4435,08/07/2023 , 05:45:00,34,34
4436,08/07/2023 , 06:00:00,78,78
4437,08/07/2023 , 06:15:00,142,142
4438,08/07/2023 , 06:30:00,223,223
4439,08/07/2023 , 06:45:00,259,259
4440,08/07/2023 , 07:00:00,235,235
4441,08/07/2023 , 07:15:00,245,245
4442,08/07/2023 , 07:30:00,319,319
4443,08/07/2023 , 07:45:00,430,430
4444,08/07/2023 , 08:00:00,484,484
4445,08/07/2023 , 08:15:00,623,623
4446,08/07/2023 , 08:30:00,876,876
4447,08/07/2023 , 08:45:00,863,863
4448,08/07/2023 , 09:00:00,970,970
4449,08/07/2023 , 09:15:00,1125,1125
4450,08/07/2023 , 09:30:00,1794,1794
4451,08/07/2023 , 09:45:00,1806,1806
4452,08/07/2023 , 10:00:00,2096,2096
4453,08/07/2023 , 10:15:00,2162,2162
4454,08/07/2023 , 10:30:00,1910,1910
4455,08/07/2023 , 10:45:00,2298,2298
4456,08/07/2023 , 11:00:00,3354,3354
4457,08/07/2023 , 11:15:00,3403,3403
4458,08/07/2023 , 11:30:00,3798,3798
4459,08/07/2023 , 11:45:00,4098,4098
4460,08/07/2023 , 12:00:00,4536,4536
4461,08/07/2023 , 12:15:00,4746,4746
4462,08/07/2023 , 12:30:00,4603,4603
4463,08/07/2023 , 12:45:00,4675,4675
4464,08/07/2023 , 13:00:00,4765,4765
4465,08/07/2023 , 13:15:00,4751,4751
4466,08/07/2023 , 13:30:00,5161,5161
4467,08/07/2023 , 13:45:00,5298,5298
4468,08/07/2023 , 14:00:00,4831,4831
4469,08/07/2023 , 14:15:00,5214,5214
4470,08/07/2023 , 14:30:00,5029,5029
4471,08/07/2023 , 14:45:00,4859,4859
4472,08/07/2023 , 15:00:00,4853,4853
4473,08/07/2023 , 15:15:00,4678,4678
4474,08/07/2023 , 15:30:00,4660,4660
4475,08/07/2023 , 15:45:00,4715,4715
4476,08/07/2023 , 16:00:00,4593,4593
4477,08/07/2023 , 16:15:00,4574,4574
4478,08/07/2023 , 16:30:00,3206,3206
4479,08/07/2023 , 16:45:00,2567,2567
4480,08/07/2023 , 17:00:00,2420,2420
4481,08/07/2023 , 17:15:00,1709,1709
4482,08/07/2023 , 17:30:00,1873,1873
4483,08/07/2023 , 17:45:00,1473,1473
4484,08/07/2023 , 18:00:00,1031,1031
4485,08/07/2023 , 18:15:00,973,973
4486,08/07/2023 , 18:30:00,942,942
4487,08/07/2023 , 18:45:00,765,765
4488,08/07/2023 , 19:00:00,522,522
4489,08/07/2023 , 19:15:00,472,472
4490,08/07/2023 , 19:30:00,362,362
4491,08/07/2023 , 19:45:00,200,200
4492,08/07/2023 , 20:00:00,155,155
4493,08/07/2023 , 20:15:00,158,158
4494,08/07/2023 , 20:30:00,125,125
4495,08/07/2023 , 20:45:00,99,99
4496,08/07/2023 , 21:00:00,67,67
4497,08/07/2023 , 21:15:00,26,26
4498,08/07/2023 , 21:30:00,6,6
4499,08/07/2023 , 21:45:00,0,0
4500,08/07/2023 , 22:00:00,0,0
4501,08/07/2023 , 22:15:00,0,0
4502,08/07/2023 , 22:30:00,0,0
4503,08/07/2023 , 22:45:00,0,0
4504,08/07/2023 , 23:00:00,0,0
4505,08/07/2023 , 23:15:00,0,0
4506,08/07/2023 , 23:30:00,0,0
4507,08/07/2023 , 23:45:00,0,0
4508,08/07/2023 , 24:00:00,0,0
4509,09/07/2023 , 00:15:00,0,0
4510,09/07/2023 , 00:30:00,0,0
4511,09/07/2023 , 00:45:00,0,0
4512,09/07/2023 , 01:00:00,0,0
4513,09/07/2023 , 01:15:00,0,0
4514,09/07/2023 , 01:30:00,0,0
4515,09/07/2023 , 01:45:00,0,0
4516,09/07/2023 , 02:00:00,0,0
4517,09/07/2023 , 02:15:00,0,0
4518,09/07/2023 , 02:30:00,0,0
4519,09/07/2023 , 02:45:00,0,0
4520,09/07/2023 , 03:00:00,0,0
4521,09/07/2023 , 03:15:00,0,0
4522,09/07/2023 , 03:30:00,0,0
4523,09/07/2023 , 03:45:00,0,0
4524,09/07/2023 , 04:00:00,0,0
4525,09/07/2023 , 04:15:00,0,0
4526,09/07/2023 , 04:30:00,0,0
4527,09/07/2023 , 04:45:00,0,0
4528,09/07/2023 , 05:00:00,0,0
4529,09/07/2023 , 05:15:00,9,9
4530,09/07/2023 , 05:30:00,33,33
4531,09/07/2023 , 05:45:00,80,80
4532,09/07/2023 , 06:00:00,160,160
4533,09/07/2023 , 06:15:00,263,263
4534,09/07/2023 , 06:30:00,389,389
4535,09/07/2023 , 06:45:00,541,541
4536,09/07/2023 , 07:00:00,730,730
4537,09/07/2023 , 07:15:00,919,919
4538,09/07/2023 , 07:30:00,1164,1164
4539,09/07/2023 , 07:45:00,1372,1372
4540,09/07/2023 , 08:00:00,1618,1618
4541,09/07/2023 , 08:15:00,1820,1820
4542,09/07/2023 , 08:30:00,1970,1970
4543,09/07/2023 , 08:45:00,2093,2093
4544,09/07/2023 , 09:00:00,2201,2201
4545,09/07/2023 , 09:15:00,2531,2531
4546,09/07/2023 , 09:30:00,2437,2437
4547,09/07/2023 , 09:45:00,2571,2571
4548,09/07/2023 , 10:00:00,2392,2392
4549,09/07/2023 , 10:15:00,2942,2942
4550,09/07/2023 , 10:30:00,3870,3870
4551,09/07/2023 , 10:45:00,4018,4018
4552,09/07/2023 , 11:00:00,4297,4297
4553,09/07/2023 , 11:15:00,4259,4259
4554,09/07/2023 , 11:30:00,4500,4500
4555,09/07/2023 , 11:45:00,4477,4477
4556,09/07/2023 , 12:00:00,4699,4699
4557,09/07/2023 , 12:15:00,4751,4751
4558,09/07/2023 , 12:30:00,4516,4516
4559,09/07/2023 , 12:45:00,4259,4259
4560,09/07/2023 , 13:00:00,4529,4529
4561,09/07/2023 , 13:15:00,4127,4127
4562,09/07/2023 , 13:30:00,3637,3637
4563,09/07/2023 , 13:45:00,3751,3751
4564,09/07/2023 , 14:00:00,4038,4038
4565,09/07/2023 , 14:15:00,4099,4099
4566,09/07/2023 , 14:30:00,3839,3839
4567,09/07/2023 , 14:45:00,4337,4337
4568,09/07/2023 , 15:00:00,4130,4130
4569,09/07/2023 , 15:15:00,4276,4276
4570,09/07/2023 , 15:30:00,4188,4188
4571,09/07/2023 , 15:45:00,3606,3606
4572,09/07/2023 , 16:00:00,2000,2000
4573,09/07/2023 , 16:15:00,758,758
4574,09/07/2023 , 16:30:00,1167,1167
4575,09/07/2023 , 16:45:00,2050,2050
4576,09/07/2023 , 17:00:00,2590,2590
4577,09/07/2023 , 17:15:00,2525,2525
4578,09/07/2023 , 17:30:00,2259,2259
4579,09/07/2023 , 17:45:00,2153,2153
4580,09/07/2023 , 18:00:00,1819,1819
4581,09/07/2023 , 18:15:00,1560,1560
4582,09/07/2023 , 18:30:00,1290,1290
4583,09/07/2023 , 18:45:00,994,994
4584,09/07/2023 , 19:00:00,494,494
4585,09/07/2023 , 19:15:00,482,482
4586,09/07/2023 , 19:30:00,349,349
4587,09/07/2023 , 19:45:00,281,281
4588,09/07/2023 , 20:00:00,242,242
4589,09/07/2023 , 20:15:00,206,206
4590,09/07/2023 , 20:30:00,163,163
4591,09/07/2023 , 20:45:00,113,113
4592,09/07/2023 , 21:00:00,61,61
4593,09/07/2023 , 21:15:00,25,25
4594,09/07/2023 , 21:30:00,8,8
4595,09/07/2023 , 21:45:00,0,0
4596,09/07/2023 , 22:00:00,0,0
4597,09/07/2023 , 22:15:00,0,0
4598,09/07/2023 , 22:30:00,0,0
4599,09/07/2023 , 22:45:00,0,0
4600,09/07/2023 , 23:00:00,0,0
4601,09/07/2023 , 23:15:00,0,0
4602,09/07/2023 , 23:30:00,0,0
4603,09/07/2023 , 23:45:00,0,0
4604,09/07/2023 , 24:00:00,0,0
4605,10/07/2023 , 00:15:00,0,0
4606,10/07/2023 , 00:30:00,0,0
4607,10/07/2023 , 00:45:00,0,0
4608,10/07/2023 , 01:00:00,0,0
4609,10/07/2023 , 01:15:00,0,0
4610,10/07/2023 , 01:30:00,0,0
4611,10/07/2023 , 01:45:00,0,0
4612,10/07/2023 , 02:00:00,0,0
4613,10/07/2023 , 02:15:00,0,0
4614,10/07/2023 , 02:30:00,0,0
4615,10/07/2023 , 02:45:00,0,0
4616,10/07/2023 , 03:00:00,0,0
4617,10/07/2023 , 03:15:00,0,0
4618,10/07/2023 , 03:30:00,0,0
4619,10/07/2023 , 03:45:00,0,0
4620,10/07/2023 , 04:00:00,0,0
4621,10/07/2023 , 04:15:00,0,0
4622,10/07/2023 , 04:30:00,0,0
4623,10/07/2023 , 04:45:00,0,0
4624,10/07/2023 , 05:00:00,1,1
4625,10/07/2023 , 05:15:00,8,8
4626,10/07/2023 , 05:30:00,23,23
4627,10/07/2023 , 05:45:00,51,51
4628,10/07/2023 , 06:00:00,106,106
4629,10/07/2023 , 06:15:00,197,197
4630,10/07/2023 , 06:30:00,312,312
4631,10/07/2023 , 06:45:00,522,522
4632,10/07/2023 , 07:00:00,821,821
4633,10/07/2023 , 07:15:00,1023,1023
4634,10/07/2023 , 07:30:00,1019,1019
4635,10/07/2023 , 07:45:00,1399,1399
4636,10/07/2023 , 08:00:00,1467,1467
4637,10/07/2023 , 08:15:00,1702,1702
4638,10/07/2023 , 08:30:00,2018,2018
4639,10/07/2023 , 08:45:00,1500,1500
4640,10/07/2023 , 09:00:00,1467,1467
4641,10/07/2023 , 09:15:00,1536,1536
4642,10/07/2023 , 09:30:00,1379,1379
4643,10/07/2023 , 09:45:00,742,742
4644,10/07/2023 , 10:00:00,822,822
4645,10/07/2023 , 10:15:00,1389,1389
4646,10/07/2023 , 10:30:00,1856,1856
4647,10/07/2023 , 10:45:00,2103,2103
4648,10/07/2023 , 11:00:00,3205,3205
4649,10/07/2023 , 11:15:00,2151,2151
4650,10/07/2023 , 11:30:00,1704,1704
4651,10/07/2023 , 11:45:00,1940,1940
4652,10/07/2023 , 12:00:00,2016,2016
4653,10/07/2023 , 12:15:00,2993,2993
4654,10/07/2023 , 12:30:00,3896,3896
4655,10/07/2023 , 12:45:00,4405,4405
4656,10/07/2023 , 13:00:00,4894,4894
4657,10/07/2023 , 13:15:00,4169,4169
4658,10/07/2023 , 13:30:00,5090,5090
4659,10/07/2023 , 13:45:00,3850,3850
4660,10/07/2023 , 14:00:00,3570,3570
4661,10/07/2023 , 14:15:00,4410,4410
4662,10/07/2023 , 14:30:00,3792,3792
4663,10/07/2023 , 14:45:00,3463,3463
4664,10/07/2023 , 15:00:00,3506,3506
4665,10/07/2023 , 15:15:00,3651,3651
4666,10/07/2023 , 15:30:00,3085,3085
4667,10/07/2023 , 15:45:00,2899,2899
4668,10/07/2023 , 16:00:00,3343,3343
4669,10/07/2023 , 16:15:00,3153,3153
4670,10/07/2023 , 16:30:00,2993,2993
4671,10/07/2023 , 16:45:00,2873,2873
4672,10/07/2023 , 17:00:00,2700,2700
4673,10/07/2023 , 17:15:00,2595,2595
4674,10/07/2023 , 17:30:00,2345,2345
4675,10/07/2023 , 17:45:00,1978,1978
4676,10/07/2023 , 18:00:00,1800,1800
4677,10/07/2023 , 18:15:00,1671,1671
4678,10/07/2023 , 18:30:00,1405,1405
4679,10/07/2023 , 18:45:00,1049,1049
4680,10/07/2023 , 19:00:00,889,889
4681,10/07/2023 , 19:15:00,673,673
4682,10/07/2023 , 19:30:00,488,488
4683,10/07/2023 , 19:45:00,362,362
4684,10/07/2023 , 20:00:00,269,269
4685,10/07/2023 , 20:15:00,232,232
4686,10/07/2023 , 20:30:00,163,163
4687,10/07/2023 , 20:45:00,85,85
4688,10/07/2023 , 21:00:00,47,47
4689,10/07/2023 , 21:15:00,19,19
4690,10/07/2023 , 21:30:00,5,5
4691,10/07/2023 , 21:45:00,0,0
4692,10/07/2023 , 22:00:00,0,0
4693,10/07/2023 , 22:15:00,0,0
4694,10/07/2023 , 22:30:00,0,0
4695,10/07/2023 , 22:45:00,0,0
4696,10/07/2023 , 23:00:00,0,0
4697,10/07/2023 , 23:15:00,0,0
4698,10/07/2023 , 23:30:00,0,0
4699,10/07/2023 , 23:45:00,0,0
4700,10/07/2023 , 24:00:00,0,0
4701,11/07/2023 , 00:15:00,0,0
4702,11/07/2023 , 00:30:00,0,0
4703,11/07/2023 , 00:45:00,0,0
4704,11/07/2023 , 01:00:00,0,0
4705,11/07/2023 , 01:15:00,0,0
4706,11/07/2023 , 01:30:00,0,0
4707,11/07/2023 , 01:45:00,0,0
4708,11/07/2023 , 02:00:00,0,0
4709,11/07/2023 , 02:15:00,0,0
4710,11/07/2023 , 02:30:00,0,0
4711,11/07/2023 , 02:45:00,0,0
4712,11/07/2023 , 03:00:00,0,0
4713,11/07/2023 , 03:15:00,0,0
4714,11/07/2023 , 03:30:00,0,0
4715,11/07/2023 , 03:45:00,0,0
4716,11/07/2023 , 04:00:00,0,0
4717,11/07/2023 , 04:15:00,0,0
4718,11/07/2023 , 04:30:00,0,0
4719,11/07/2023 , 04:45:00,0,0
4720,11/07/2023 , 05:00:00,0,0
4721,11/07/2023 , 05:15:00,4,4
4722,11/07/2023 , 05:30:00,22,22
4723,11/07/2023 , 05:45:00,70,70
4724,11/07/2023 , 06:00:00,101,101
4725,11/07/2023 , 06:15:00,178,178
4726,11/07/2023 , 06:30:00,302,302
4727,11/07/2023 , 06:45:00,424,424
4728,11/07/2023 , 07:00:00,424,424
4729,11/07/2023 , 07:15:00,654,654
4730,11/07/2023 , 07:30:00,1185,1185
4731,11/07/2023 , 07:45:00,2404,2404
4732,11/07/2023 , 08:00:00,2524,2524
4733,11/07/2023 , 08:15:00,1599,1599
4734,11/07/2023 , 08:30:00,845,845
4735,11/07/2023 , 08:45:00,927,927
4736,11/07/2023 , 09:00:00,1486,1486
4737,11/07/2023 , 09:15:00,1718,1718
4738,11/07/2023 , 09:30:00,1849,1849
4739,11/07/2023 , 09:45:00,2087,2087
4740,11/07/2023 , 10:00:00,3215,3215
4741,11/07/2023 , 10:15:00,2639,2639
4742,11/07/2023 , 10:30:00,2390,2390
4743,11/07/2023 , 10:45:00,3445,3445
4744,11/07/2023 , 11:00:00,2889,2889
4745,11/07/2023 , 11:15:00,4293,4293
4746,11/07/2023 , 11:30:00,3629,3629
4747,11/07/2023 , 11:45:00,3607,3607
4748,11/07/2023 , 12:00:00,3651,3651
4749,11/07/2023 , 12:15:00,3581,3581
4750,11/07/2023 , 12:30:00,2185,2185
4751,11/07/2023 , 12:45:00,2579,2579
4752,11/07/2023 , 13:00:00,2264,2264
4753,11/07/2023 , 13:15:00,2039,2039
4754,11/07/2023 , 13:30:00,2516,2516
4755,11/07/2023 , 13:45:00,2071,2071
4756,11/07/2023 , 14:00:00,1566,1566
4757,11/07/2023 , 14:15:00,2105,2105
4758,11/07/2023 , 14:30:00,2205,2205
4759,11/07/2023 , 14:45:00,2631,2631
4760,11/07/2023 , 15:00:00,3168,3168
4761,11/07/2023 , 15:15:00,3045,3045
4762,11/07/2023 , 15:30:00,2714,2714
4763,11/07/2023 , 15:45:00,2789,2789
4764,11/07/2023 , 16:00:00,2596,2596
4765,11/07/2023 , 16:15:00,2418,2418
4766,11/07/2023 , 16:30:00,2385,2385
4767,11/07/2023 , 16:45:00,2154,2154
4768,11/07/2023 , 17:00:00,2060,2060
4769,11/07/2023 , 17:15:00,1757,1757
4770,11/07/2023 , 17:30:00,1664,1664
4771,11/07/2023 , 17:45:00,1664,1664
4772,11/07/2023 , 18:00:00,1237,1237
4773,11/07/2023 , 18:15:00,1144,1144
4774,11/07/2023 , 18:30:00,1042,1042
4775,11/07/2023 , 18:45:00,849,849
4776,11/07/2023 , 19:00:00,634,634
4777,11/07/2023 , 19:15:00,598,598
4778,11/07/2023 , 19:30:00,546,546
4779,11/07/2023 , 19:45:00,410,410
4780,11/07/2023 , 20:00:00,290,290
4781,11/07/2023 , 20:15:00,222,222
4782,11/07/2023 , 20:30:00,157,157
4783,11/07/2023 , 20:45:00,96,96
4784,11/07/2023 , 21:00:00,41,41
4785,11/07/2023 , 21:15:00,16,16
4786,11/07/2023 , 21:30:00,5,5
4787,11/07/2023 , 21:45:00,0,0
4788,11/07/2023 , 22:00:00,0,0
4789,11/07/2023 , 22:15:00,0,0
4790,11/07/2023 , 22:30:00,0,0
4791,11/07/2023 , 22:45:00,0,0
4792,11/07/2023 , 23:00:00,0,0
4793,11/07/2023 , 23:15:00,0,0
4794,11/07/2023 , 23:30:00,0,0
4795,11/07/2023 , 23:45:00,0,0
4796,11/07/2023 , 24:00:00,0,0
4797,12/07/2023 , 00:15:00,0,0
4798,12/07/2023 , 00:30:00,0,0
4799,12/07/2023 , 00:45:00,0,0
4800,12/07/2023 , 01:00:00,0,0
4801,12/07/2023 , 01:15:00,0,0
4802,12/07/2023 , 01:30:00,0,0
4803,12/07/2023 , 01:45:00,0,0
4804,12/07/2023 , 02:00:00,0,0
4805,12/07/2023 , 02:15:00,0,0
4806,12/07/2023 , 02:30:00,0,0
4807,12/07/2023 , 02:45:00,0,0
4808,12/07/2023 , 03:00:00,0,0
4809,12/07/2023 , 03:15:00,0,0
4810,12/07/2023 , 03:30:00,0,0
4811,12/07/2023 , 03:45:00,0,0
4812,12/07/2023 , 04:00:00,0,0
4813,12/07/2023 , 04:15:00,0,0
4814,12/07/2023 , 04:30:00,0,0
4815,12/07/2023 , 04:45:00,0,0
4816,12/07/2023 , 05:00:00,0,0
4817,12/07/2023 , 05:15:00,4,4
4818,12/07/2023 , 05:30:00,17,17
4819,12/07/2023 , 05:45:00,47,47
4820,12/07/2023 , 06:00:00,91,91
4821,12/07/2023 , 06:15:00,121,121
4822,12/07/2023 , 06:30:00,332,332
4823,12/07/2023 , 06:45:00,450,450
4824,12/07/2023 , 07:00:00,408,408
4825,12/07/2023 , 07:15:00,419,419
4826,12/07/2023 , 07:30:00,463,463
4827,12/07/2023 , 07:45:00,879,879
4828,12/07/2023 , 08:00:00,1137,1137
4829,12/07/2023 , 08:15:00,1752,1752
4830,12/07/2023 , 08:30:00,2446,2446
4831,12/07/2023 , 08:45:00,2684,2684
4832,12/07/2023 , 09:00:00,2145,2145
4833,12/07/2023 , 09:15:00,1578,1578
4834,12/07/2023 , 09:30:00,3152,3152
4835,12/07/2023 , 09:45:00,4232,4232
4836,12/07/2023 , 10:00:00,2362,2362
4837,12/07/2023 , 10:15:00,2345,2345
4838,12/07/2023 , 10:30:00,3052,3052
4839,12/07/2023 , 10:45:00,1735,1735
4840,12/07/2023 , 11:00:00,1250,1250
4841,12/07/2023 , 11:15:00,1675,1675
4842,12/07/2023 , 11:30:00,1232,1232
4843,12/07/2023 , 11:45:00,1956,1956
4844,12/07/2023 , 12:00:00,1692,1692
4845,12/07/2023 , 12:15:00,1990,1990
4846,12/07/2023 , 12:30:00,2903,2903
4847,12/07/2023 , 12:45:00,2269,2269
4848,12/07/2023 , 13:00:00,2039,2039
4849,12/07/2023 , 13:15:00,1897,1897
4850,12/07/2023 , 13:30:00,1078,1078
4851,12/07/2023 , 13:45:00,3038,3038
4852,12/07/2023 , 14:00:00,2133,2133
4853,12/07/2023 , 14:15:00,1076,1076
4854,12/07/2023 , 14:30:00,1510,1510
4855,12/07/2023 , 14:45:00,1921,1921
4856,12/07/2023 , 15:00:00,1643,1643
4857,12/07/2023 , 15:15:00,1017,1017
4858,12/07/2023 , 15:30:00,917,917
4859,12/07/2023 , 15:45:00,867,867
4860,12/07/2023 , 16:00:00,895,895
4861,12/07/2023 , 16:15:00,783,783
4862,12/07/2023 , 16:30:00,779,779
4863,12/07/2023 , 16:45:00,1061,1061
4864,12/07/2023 , 17:00:00,1983,1983
4865,12/07/2023 , 17:15:00,1393,1393
4866,12/07/2023 , 17:30:00,1210,1210
4867,12/07/2023 , 17:45:00,947,947
4868,12/07/2023 , 18:00:00,887,887
4869,12/07/2023 , 18:15:00,806,806
4870,12/07/2023 , 18:30:00,743,743
4871,12/07/2023 , 18:45:00,673,673
4872,12/07/2023 , 19:00:00,629,629
4873,12/07/2023 , 19:15:00,554,554
4874,12/07/2023 , 19:30:00,478,478
4875,12/07/2023 , 19:45:00,395,395
4876,12/07/2023 , 20:00:00,331,331
4877,12/07/2023 , 20:15:00,240,240
4878,12/07/2023 , 20:30:00,167,167
4879,12/07/2023 , 20:45:00,110,110
4880,12/07/2023 , 21:00:00,61,61
4881,12/07/2023 , 21:15:00,26,26
4882,12/07/2023 , 21:30:00,7,7
4883,12/07/2023 , 21:45:00,0,0
4884,12/07/2023 , 22:00:00,0,0
4885,12/07/2023 , 22:15:00,0,0
4886,12/07/2023 , 22:30:00,0,0
4887,12/07/2023 , 22:45:00,0,0
4888,12/07/2023 , 23:00:00,0,0
4889,12/07/2023 , 23:15:00,0,0
4890,12/07/2023 , 23:30:00,0,0
4891,12/07/2023 , 23:45:00,0,0
4892,12/07/2023 , 24:00:00,0,0
