"Plot Title: 21742589"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21742589, SEN S/N: 21742589)","High Range, μS/cm (LGR S/N: 21742589, SEN S/N: 21742589)","Temp, °C (LGR S/N: 21742589, SEN S/N: 21742589)","Specific Conductance, μS/cm (LGR S/N: 21742589)","Salinity, ppt (LGR S/N: 21742589)"
3012,06/23/23 09:45:00 AM,21310.5,29935.7,10.61,41158.9,26.3452
3013,06/23/23 10:00:00 AM,21310.5,29939.9,10.66,41114.1,26.3133
3014,06/23/23 10:15:00 AM,21307.0,29956.6,10.72,41076.4,26.2864
3015,06/23/23 10:30:00 AM,21307.0,29990.1,10.78,41061.5,26.2759
3016,06/23/23 10:45:00 AM,21342.1,29952.4,10.84,40950.1,26.1966
3017,06/23/23 11:00:00 AM,21342.1,30030.0,10.89,41005.2,26.2358
3018,06/23/23 11:15:00 AM,21373.7,30063.6,10.97,40970.5,26.2112
3019,06/23/23 11:30:00 AM,21371.9,30074.2,10.99,40964.9,26.2071
3020,06/23/23 11:45:00 AM,21373.7,30080.5,11.03,40933.4,26.1847
3021,06/23/23 12:00:00 PM,21445.8,30118.4,11.10,40914.7,26.1714
3022,06/23/23 12:15:00 PM,21444.1,30148.0,11.20,40855.0,26.1290
3023,06/23/23 12:30:00 PM,21408.8,30158.6,11.22,40849.3,26.1250
3024,06/23/23 12:45:00 PM,21477.6,30175.5,11.26,40832.3,26.1129
3025,06/23/23 01:00:00 PM,21477.6,30237.0,11.37,40805.7,26.0940
3026,06/23/23 01:15:00 PM,21581.9,30294.4,11.45,40803.4,26.0923
3027,06/23/23 01:30:00 PM,21548.3,30386.2,11.64,40738.3,26.0461
3028,06/23/23 01:45:00 PM,21617.4,30409.7,11.70,40710.6,26.0264
3029,06/23/23 02:00:00 PM,21615.6,30454.8,11.79,40682.1,26.0061
3030,06/23/23 02:15:00 PM,21617.4,30461.2,11.74,40739.7,26.0471
3031,06/23/23 02:30:00 PM,21720.7,30581.9,12.01,40634.9,25.9726
3032,06/23/23 02:45:00 PM,21683.2,30581.9,12.06,40586.1,25.9380
3033,06/23/23 03:00:00 PM,21685.0,30564.6,11.99,40631.6,25.9703
3034,06/23/23 03:15:00 PM,21717.1,30675.0,12.20,40572.4,25.9282
3035,06/23/23 03:30:00 PM,21649.4,30454.8,11.86,40613.5,25.9574
3036,06/23/23 03:45:00 PM,21444.1,30107.9,11.09,40910.5,26.1685
3037,06/23/23 04:00:00 PM,21410.6,30034.2,10.92,40980.8,26.2185
3038,06/23/23 04:15:00 PM,21410.6,29996.4,10.81,41039.9,26.2605
3039,06/23/23 04:30:00 PM,21340.3,29979.6,10.80,41027.2,26.2514
3040,06/23/23 04:45:00 PM,21410.6,29983.8,10.84,40992.7,26.2269
3041,06/23/23 05:00:00 PM,21373.7,30046.8,10.91,41007.9,26.2377
3042,06/23/23 05:15:00 PM,21410.6,30040.5,10.91,40999.4,26.2317
3043,06/23/23 05:30:00 PM,21371.9,30000.6,10.87,40985.4,26.2217
3044,06/23/23 05:45:00 PM,21373.7,30030.0,10.89,41005.2,26.2358
3045,06/23/23 06:00:00 PM,21371.9,30000.6,10.89,40965.4,26.2075
3046,06/23/23 06:15:00 PM,21371.9,30044.7,10.93,40985.0,26.2215
3047,06/23/23 06:30:00 PM,21373.7,29967.1,10.84,40970.0,26.2108
3048,06/23/23 06:45:00 PM,21373.7,29939.9,10.73,41043.6,26.2631
3049,06/23/23 07:00:00 PM,21270.3,29806.5,10.37,41225.5,26.3925
3050,06/23/23 07:15:00 PM,21310.5,29806.5,10.29,41306.9,26.4505
3051,06/23/23 07:30:00 PM,21270.3,29789.9,10.25,41324.9,26.4633
3052,06/23/23 07:45:00 PM,21233.6,29785.7,10.25,41319.1,26.4592
3053,06/23/23 08:00:00 PM,21233.6,29785.7,10.25,41319.1,26.4592
3054,06/23/23 08:15:00 PM,21231.9,29789.9,10.29,41284.1,26.4342
3055,06/23/23 08:30:00 PM,21160.4,29702.9,10.30,41154.3,26.3419
3056,06/23/23 08:45:00 PM,21228.4,29816.9,10.34,41270.3,26.4244
3057,06/23/23 09:00:00 PM,21265.0,29833.5,10.41,41221.8,26.3899
3058,06/23/23 09:15:00 PM,21263.3,29866.8,10.53,41145.8,26.3358
3059,06/23/23 09:30:00 PM,21298.3,29893.9,10.61,41101.9,26.3046
3060,06/23/23 09:45:00 PM,21298.3,29877.2,10.58,41109.4,26.3099
3061,06/23/23 10:00:00 PM,21263.3,29866.8,10.54,41135.6,26.3286
3062,06/23/23 10:15:00 PM,21263.3,29866.8,10.52,41155.9,26.3430
3063,06/23/23 10:30:00 PM,21263.3,29827.2,10.47,41152.3,26.3405
3064,06/23/23 10:45:00 PM,21226.6,29816.9,10.46,41148.4,26.3376
3065,06/23/23 11:00:00 PM,21228.4,29816.9,10.44,41168.6,26.3521
3066,06/23/23 11:15:00 PM,21195.2,29829.3,10.46,41165.3,26.3497
3067,06/23/23 11:30:00 PM,21228.4,29829.3,10.46,41165.3,26.3497
3068,06/23/23 11:45:00 PM,21263.3,29829.3,10.46,41165.3,26.3497
3069,06/24/23 12:00:00 AM,21226.6,29800.2,10.46,41125.5,26.3214
3070,06/24/23 12:15:00 AM,21226.6,29806.5,10.44,41154.4,26.3419
3071,06/24/23 12:30:00 AM,21228.4,29816.9,10.46,41148.4,26.3376
3072,06/24/23 12:45:00 AM,21226.6,29812.7,10.46,41142.6,26.3336
3073,06/24/23 01:00:00 AM,21190.0,29796.1,10.44,41140.1,26.3318
3074,06/24/23 01:15:00 AM,21190.0,29796.1,10.43,41150.3,26.3390
3075,06/24/23 01:30:00 AM,21190.0,29773.3,10.44,41108.9,26.3096
3076,06/24/23 01:45:00 AM,21156.9,29800.2,10.44,41145.8,26.3358
3077,06/24/23 02:00:00 AM,21226.6,29806.5,10.44,41154.4,26.3419
3078,06/24/23 02:15:00 AM,21224.9,29800.2,10.46,41125.5,26.3214
3079,06/24/23 02:30:00 AM,21221.4,29783.6,10.48,41082.5,26.2908
3080,06/24/23 02:45:00 AM,21151.7,29777.4,10.50,41053.8,26.2704
3081,06/24/23 03:00:00 AM,21221.4,29810.6,10.53,41068.9,26.2811
3082,06/24/23 03:15:00 AM,21184.8,29789.9,10.54,41030.5,26.2538
3083,06/24/23 03:30:00 AM,21184.8,29800.2,10.56,41024.4,26.2495
3084,06/24/23 03:45:00 AM,21151.7,29816.9,10.56,41047.2,26.2657
3085,06/24/23 04:00:00 AM,21146.5,29806.5,10.59,41002.8,26.2341
3086,06/24/23 04:15:00 AM,21146.5,29816.9,10.60,41006.9,26.2370
3087,06/24/23 04:30:00 AM,21148.2,29816.9,10.60,41006.9,26.2370
3088,06/24/23 04:45:00 AM,21146.5,29810.6,10.59,41008.4,26.2381
3089,06/24/23 05:00:00 AM,21146.5,29810.6,10.61,40988.2,26.2237
3090,06/24/23 05:15:00 AM,21146.5,29816.9,10.62,40986.8,26.2227
3091,06/24/23 05:30:00 AM,21146.5,29810.6,10.61,40988.2,26.2237
3092,06/24/23 05:45:00 AM,21110.0,29800.2,10.61,40974.0,26.2136
3093,06/24/23 06:00:00 AM,21181.3,29794.0,10.62,40955.5,26.2005
3094,06/24/23 06:15:00 AM,21110.0,29806.5,10.64,40952.5,26.1983
3095,06/24/23 06:30:00 AM,21110.0,29806.5,10.60,40992.7,26.2269
3096,06/24/23 06:45:00 AM,21110.0,29783.6,10.61,40951.4,26.1975
3097,06/24/23 07:00:00 AM,21108.3,29800.2,10.68,40903.7,26.1636
3098,06/24/23 07:15:00 AM,21108.3,29816.9,10.72,40886.3,26.1512
3099,06/24/23 07:30:00 AM,21108.3,29837.6,10.74,40894.4,26.1570
3100,06/24/23 07:45:00 AM,21144.8,29843.9,10.74,40903.0,26.1631
3101,06/24/23 08:00:00 AM,21144.8,29837.6,10.77,40864.3,26.1356
3102,06/24/23 08:15:00 AM,21177.8,29843.9,10.77,40872.9,26.1417
3103,06/24/23 08:30:00 AM,21181.3,29843.9,10.75,40892.9,26.1560
3104,06/24/23 08:45:00 AM,21177.8,29854.3,10.79,40867.0,26.1375
3105,06/24/23 09:00:00 AM,21177.8,29866.8,10.83,40843.9,26.1212
3106,06/24/23 09:15:00 AM,21214.4,29871.0,10.84,40839.6,26.1181
3107,06/24/23 09:30:00 AM,21177.8,29871.0,10.85,40829.6,26.1110
3108,06/24/23 09:45:00 AM,21214.4,29883.5,10.86,40836.6,26.1159
3109,06/24/23 10:00:00 AM,21214.4,29877.2,10.87,40818.1,26.1028
3110,06/24/23 10:15:00 AM,21214.4,29871.0,10.89,40789.7,26.0826
3111,06/24/23 10:30:00 AM,21214.4,29887.6,10.90,40802.2,26.0915
3112,06/24/23 10:45:00 AM,21252.8,29887.6,10.85,40852.2,26.1270
3113,06/24/23 11:00:00 AM,21219.6,29854.3,10.73,40927.1,26.1803
3114,06/24/23 11:15:00 AM,21184.8,29839.7,10.68,40957.5,26.2019
3115,06/24/23 11:30:00 AM,21221.4,29856.4,10.70,40960.1,26.2037
3116,06/24/23 11:45:00 AM,21221.4,29850.1,10.67,40981.7,26.2191
3117,06/24/23 12:00:00 PM,21221.4,29893.9,10.75,40960.9,26.2043
3118,06/24/23 12:15:00 PM,21219.6,29900.2,10.84,40879.3,26.1463
3119,06/24/23 12:30:00 PM,21252.8,29933.6,10.90,40864.6,26.1358
3120,06/24/23 12:45:00 PM,21324.6,29954.5,10.92,40872.9,26.1417
3121,06/24/23 01:00:00 PM,21289.5,29944.0,10.90,40878.6,26.1458
3122,06/24/23 01:15:00 PM,21252.8,29933.6,10.91,40854.6,26.1287
3123,06/24/23 01:30:00 PM,21252.8,29971.3,10.96,40855.7,26.1295
3124,06/24/23 01:45:00 PM,21321.0,30015.3,11.04,40835.4,26.1151
3125,06/24/23 02:00:00 PM,21321.0,30027.9,11.09,40802.6,26.0918
3126,06/24/23 02:15:00 PM,21321.0,30048.9,11.11,40811.0,26.0977
3127,06/24/23 02:30:00 PM,21321.0,30055.2,11.14,40789.7,26.0826
3128,06/24/23 02:45:00 PM,21356.1,30044.7,11.16,40755.7,26.0584
3129,06/24/23 03:00:00 PM,21319.3,29981.7,11.26,40571.9,25.9279
3130,06/24/23 03:15:00 PM,21356.1,30093.1,11.23,40751.3,26.0553
3131,06/24/23 03:30:00 PM,21389.5,30116.3,11.28,40733.0,26.0423
3132,06/24/23 03:45:00 PM,21352.6,30088.9,11.33,40646.8,25.9810
3133,06/24/23 04:00:00 PM,21387.7,30177.6,11.47,40627.5,25.9674
3134,06/24/23 04:15:00 PM,21419.4,30173.4,11.55,40543.2,25.9075
3135,06/24/23 04:30:00 PM,21382.5,30133.2,11.56,40479.8,25.8625
3136,06/24/23 04:45:00 PM,21456.4,30234.9,11.55,40625.3,25.9658
3137,06/24/23 05:00:00 PM,21422.9,30171.3,11.49,40599.4,25.9474
3138,06/24/23 05:15:00 PM,21386.0,30150.1,11.45,40610.4,25.9552
3139,06/24/23 05:30:00 PM,21324.6,29916.9,10.84,40901.9,26.1624
3140,06/24/23 05:45:00 PM,21252.8,29823.1,10.67,40944.9,26.1929
3141,06/24/23 06:00:00 PM,21219.6,29806.5,10.65,40942.4,26.1911
3142,06/24/23 06:15:00 PM,21258.1,29843.9,10.70,40943.1,26.1916
3143,06/24/23 06:30:00 PM,21256.3,29850.1,10.66,40991.8,26.2262
3144,06/24/23 06:45:00 PM,21216.2,29783.6,10.64,40921.2,26.1761
3145,06/24/23 07:00:00 PM,21214.4,29789.9,10.65,40919.8,26.1751
3146,06/24/23 07:15:00 PM,21177.8,29804.4,10.68,40909.4,26.1677
3147,06/24/23 07:30:00 PM,21251.1,29804.4,10.66,40929.5,26.1820
3148,06/24/23 07:45:00 PM,21214.4,29816.9,10.67,40936.5,26.1869
3149,06/24/23 08:00:00 PM,21214.4,29800.2,10.67,40913.7,26.1708
3150,06/24/23 08:15:00 PM,21177.8,29810.6,10.66,40937.9,26.1880
3151,06/24/23 08:30:00 PM,21108.3,29773.3,10.60,40947.4,26.1947
3152,06/24/23 08:45:00 PM,21177.8,29740.1,10.56,40942.3,26.1911
3153,06/24/23 09:00:00 PM,21071.9,29707.0,10.52,40937.4,26.1876
3154,06/24/23 09:15:00 PM,21075.3,29690.5,10.46,40975.3,26.2145
3155,06/24/23 09:30:00 PM,21071.9,29674.0,10.43,40983.0,26.2200
3156,06/24/23 09:45:00 PM,21039.0,29634.8,10.41,40949.4,26.1961
3157,06/24/23 10:00:00 PM,21037.2,29634.8,10.41,40949.4,26.1961
3158,06/24/23 10:15:00 PM,21037.2,29620.4,10.42,40919.6,26.1749
3159,06/24/23 10:30:00 PM,21037.2,29620.4,10.41,40929.7,26.1821
3160,06/24/23 10:45:00 PM,21037.2,29624.5,10.42,40925.2,26.1789
3161,06/24/23 11:00:00 PM,21000.9,29624.5,10.43,40915.1,26.1718
3162,06/24/23 11:15:00 PM,21033.8,29641.0,10.44,40927.6,26.1807
3163,06/24/23 11:30:00 PM,21037.2,29608.1,10.43,40892.6,26.1558
3164,06/24/23 11:45:00 PM,21000.9,29608.1,10.42,40902.7,26.1629
3165,06/25/23 12:00:00 AM,21037.2,29630.7,10.41,40943.8,26.1921
3166,06/25/23 12:15:00 AM,21000.9,29575.2,10.40,40877.8,26.1452
3167,06/25/23 12:30:00 AM,21037.2,29608.1,10.40,40922.9,26.1773
3168,06/25/23 12:45:00 AM,21037.2,29597.8,10.41,40898.7,26.1601
3169,06/25/23 01:00:00 AM,21000.9,29608.1,10.41,40912.8,26.1701
3170,06/25/23 01:15:00 AM,21033.8,29591.6,10.42,40880.1,26.1469
3171,06/25/23 01:30:00 AM,21033.8,29608.1,10.43,40892.6,26.1558
3172,06/25/23 01:45:00 AM,20999.2,29604.0,10.44,40877.0,26.1446
3173,06/25/23 02:00:00 AM,20999.2,29620.4,10.47,40869.2,26.1391
3174,06/25/23 02:15:00 AM,20995.8,29608.1,10.48,40842.3,26.1200
3175,06/25/23 02:30:00 AM,20995.8,29604.0,10.48,40836.7,26.1160
3176,06/25/23 02:45:00 AM,20995.8,29608.1,10.49,40832.3,26.1128
3177,06/25/23 03:00:00 AM,20995.8,29614.2,10.50,40830.6,26.1116
3178,06/25/23 03:15:00 AM,20994.0,29581.4,10.50,40785.7,26.0797
3179,06/25/23 03:30:00 AM,20959.5,29604.0,10.52,40796.5,26.0874
3180,06/25/23 03:45:00 AM,20959.5,29608.1,10.52,40802.1,26.0914
3181,06/25/23 04:00:00 AM,20959.5,29604.0,10.53,40786.5,26.0803
3182,06/25/23 04:15:00 AM,20959.5,29604.0,10.53,40786.5,26.0803
3183,06/25/23 04:30:00 AM,20992.3,29591.6,10.54,40759.5,26.0611
3184,06/25/23 04:45:00 AM,20992.3,29591.6,10.55,40749.5,26.0540
3185,06/25/23 05:00:00 AM,20992.3,29587.5,10.56,40733.8,26.0429
3186,06/25/23 05:15:00 AM,20992.3,29618.4,10.59,40746.0,26.0516
3187,06/25/23 05:30:00 AM,20992.3,29634.8,10.61,40748.4,26.0532
3188,06/25/23 05:45:00 AM,20990.6,29647.2,10.67,40705.2,26.0226
3189,06/25/23 06:00:00 AM,21025.1,29661.6,10.71,40684.9,26.0082
3190,06/25/23 06:15:00 AM,20990.6,29657.5,10.70,40689.3,26.0113
3191,06/25/23 06:30:00 AM,21025.1,29667.8,10.70,40703.3,26.0212
3192,06/25/23 06:45:00 AM,21023.4,29647.2,10.70,40675.3,26.0013
3193,06/25/23 07:00:00 AM,20990.6,29674.0,10.72,40691.8,26.0130
3194,06/25/23 07:15:00 AM,21025.1,29667.8,10.71,40693.3,26.0141
3195,06/25/23 07:30:00 AM,20990.6,29674.0,10.73,40681.8,26.0060
3196,06/25/23 07:45:00 AM,21023.4,29700.8,10.77,40678.4,26.0035
3197,06/25/23 08:00:00 AM,21058.0,29711.2,10.77,40692.5,26.0136
3198,06/25/23 08:15:00 AM,21056.3,29717.4,10.78,40691.0,26.0125
3199,06/25/23 08:30:00 AM,21094.4,29733.9,10.77,40723.4,26.0355
3200,06/25/23 08:45:00 AM,21025.1,29717.4,10.74,40730.9,26.0408
3201,06/25/23 09:00:00 AM,21094.4,29707.0,10.74,40716.7,26.0308
3202,06/25/23 09:15:00 AM,21058.0,29717.4,10.77,40700.9,26.0195
3203,06/25/23 09:30:00 AM,21058.0,29707.0,10.74,40716.7,26.0308
3204,06/25/23 09:45:00 AM,21025.1,29678.1,10.68,40737.3,26.0454
3205,06/25/23 10:00:00 AM,21094.4,29694.6,10.66,40779.8,26.0756
3206,06/25/23 10:15:00 AM,21096.1,29694.6,10.65,40789.9,26.0827
3207,06/25/23 10:30:00 AM,21061.5,29690.5,10.65,40784.3,26.0787
3208,06/25/23 10:45:00 AM,21096.1,29721.5,10.65,40826.5,26.1088
3209,06/25/23 11:00:00 AM,21096.1,29727.7,10.62,40865.1,26.1362
3210,06/25/23 11:15:00 AM,21096.1,29727.7,10.65,40835.0,26.1148
3211,06/25/23 11:30:00 AM,21096.1,29738.0,10.67,40829.0,26.1105
3212,06/25/23 11:45:00 AM,21096.1,29744.3,10.68,40827.5,26.1095
3213,06/25/23 12:00:00 PM,21130.9,29754.6,10.71,40811.5,26.0981
3214,06/25/23 12:15:00 PM,21096.1,29787.8,10.74,40826.6,26.1089
3215,06/25/23 12:30:00 PM,21130.9,29771.2,10.79,40754.1,26.0573
3216,06/25/23 12:45:00 PM,21130.9,29798.2,10.83,40750.8,26.0550
3217,06/25/23 01:00:00 PM,21162.2,29827.2,10.90,40720.4,26.0333
3218,06/25/23 01:15:00 PM,21162.2,29858.5,10.97,40693.1,26.0140
3219,06/25/23 01:30:00 PM,21228.4,29914.8,11.14,40600.5,25.9482
3220,06/25/23 01:45:00 PM,21228.4,29925.2,11.20,40555.2,25.9160
3221,06/25/23 02:00:00 PM,21263.3,29985.9,11.28,40557.9,25.9179
3222,06/25/23 02:15:00 PM,21265.0,29958.7,11.22,40580.5,25.9340
3223,06/25/23 02:30:00 PM,21263.3,29975.4,11.26,40563.5,25.9219
3224,06/25/23 02:45:00 PM,21263.3,29996.4,11.29,40562.1,25.9209
3225,06/25/23 03:00:00 PM,21296.5,30002.7,11.37,40491.8,25.8710
3226,06/25/23 03:15:00 PM,21335.1,30053.1,11.41,40520.0,25.8910
3227,06/25/23 03:30:00 PM,21294.8,30074.2,11.53,40430.4,25.8275
3228,06/25/23 03:45:00 PM,21363.1,30114.2,11.65,40366.4,25.7821
3229,06/25/23 04:00:00 PM,21289.5,30074.2,11.59,40371.7,25.7858
3230,06/25/23 04:15:00 PM,21324.6,30097.3,11.64,40353.7,25.7730
3231,06/25/23 04:30:00 PM,21324.6,30097.3,11.65,40343.9,25.7661
3232,06/25/23 04:45:00 PM,21284.3,30091.0,11.65,40335.6,25.7602
3233,06/25/23 05:00:00 PM,21357.9,30148.0,11.77,40294.5,25.7310
3234,06/25/23 05:15:00 PM,21287.8,30084.7,11.67,40307.7,25.7404
3235,06/25/23 05:30:00 PM,21357.9,30107.9,11.69,40319.1,25.7485
3236,06/25/23 05:45:00 PM,21326.3,30069.9,11.62,40336.7,25.7610
3237,06/25/23 06:00:00 PM,21252.8,29958.7,11.52,40286.0,25.7250
3238,06/25/23 06:15:00 PM,21186.5,29885.6,11.50,40207.9,25.6696
3239,06/25/23 06:30:00 PM,21219.6,29946.1,11.43,40357.1,25.7755
3240,06/25/23 06:45:00 PM,21188.3,29885.6,11.27,40433.0,25.8293
3241,06/25/23 07:00:00 PM,21155.2,29771.2,11.02,40525.5,25.8949
3242,06/25/23 07:15:00 PM,21120.4,29727.7,10.91,40575.6,25.9305
3243,06/25/23 07:30:00 PM,21085.7,29694.6,10.87,40570.5,25.9269
3244,06/25/23 07:45:00 PM,21018.2,29614.2,10.70,40630.3,25.9694
3245,06/25/23 08:00:00 PM,20983.7,29571.1,10.59,40681.4,26.0057
3246,06/25/23 08:15:00 PM,20950.9,29554.7,10.59,40659.0,25.9898
3247,06/25/23 08:30:00 PM,20949.2,29521.9,10.53,40674.2,26.0006
3248,06/25/23 08:45:00 PM,20913.0,29485.1,10.49,40663.9,25.9933
3249,06/25/23 09:00:00 PM,20913.0,29474.9,10.50,40640.0,25.9762
3250,06/25/23 09:15:00 PM,20880.4,29478.9,10.50,40645.4,25.9801
3251,06/25/23 09:30:00 PM,20878.7,29474.9,10.50,40640.0,25.9762
3252,06/25/23 09:45:00 PM,20876.9,29452.4,10.50,40609.2,25.9544
3253,06/25/23 10:00:00 PM,20844.3,29474.9,10.50,40640.0,25.9762
3254,06/25/23 10:15:00 PM,20876.9,29458.5,10.52,40597.5,25.9461
3255,06/25/23 10:30:00 PM,20811.8,29448.3,10.48,40623.6,25.9646
3256,06/25/23 10:45:00 PM,20878.7,29409.6,10.42,40630.6,25.9696
3257,06/25/23 11:00:00 PM,20844.3,29409.6,10.40,40650.7,25.9838
3258,06/25/23 11:15:00 PM,20811.8,29389.3,10.38,40642.9,25.9783
3259,06/25/23 11:30:00 PM,20775.8,29383.2,10.41,40604.4,25.9510
3260,06/25/23 11:45:00 PM,20808.3,29415.7,10.41,40649.0,25.9826
3261,06/26/23 12:00:00 AM,20808.3,29368.9,10.42,40574.8,25.9300
3262,06/26/23 12:15:00 AM,20806.6,29352.7,10.43,40542.6,25.9071
3263,06/26/23 12:30:00 AM,20774.1,29368.9,10.44,40554.8,25.9158
3264,06/26/23 12:45:00 AM,20806.6,29373.0,10.47,40530.5,25.8985
3265,06/26/23 01:00:00 AM,20806.6,29405.5,10.48,40565.0,25.9230
3266,06/26/23 01:15:00 AM,20804.9,29399.4,10.50,40536.7,25.9029
3267,06/26/23 01:30:00 AM,20804.9,29395.4,10.48,40551.2,25.9132
3268,06/26/23 01:45:00 AM,20806.6,29399.4,10.48,40556.6,25.9171
3269,06/26/23 02:00:00 AM,20804.9,29415.7,10.53,40529.0,25.8975
3270,06/26/23 02:15:00 AM,20804.9,29421.8,10.55,40517.4,25.8892
3271,06/26/23 02:30:00 AM,20738.3,29379.1,10.55,40459.1,25.8478
3272,06/26/23 02:45:00 AM,20770.7,29368.9,10.55,40445.1,25.8379
3273,06/26/23 03:00:00 AM,20769.0,29399.4,10.56,40476.9,25.8604
3274,06/26/23 03:15:00 AM,20837.5,29405.5,10.60,40445.4,25.8381
3275,06/26/23 03:30:00 AM,20803.2,29425.9,10.60,40473.2,25.8578
3276,06/26/23 03:45:00 AM,20769.0,29411.7,10.61,40443.9,25.8370
3277,06/26/23 04:00:00 AM,20769.0,29415.7,10.62,40439.4,25.8339
3278,06/26/23 04:15:00 AM,20769.0,29411.7,10.65,40404.2,25.8088
3279,06/26/23 04:30:00 AM,20801.5,29395.4,10.67,40362.1,25.7790
3280,06/26/23 04:45:00 AM,20767.3,29395.4,10.66,40372.0,25.7860
3281,06/26/23 05:00:00 AM,20733.1,29395.4,10.67,40362.1,25.7790
3282,06/26/23 05:15:00 AM,20733.1,29395.4,10.67,40362.1,25.7790
3283,06/26/23 05:30:00 AM,20731.4,29373.0,10.68,40321.7,25.7503
3284,06/26/23 05:45:00 AM,20731.4,29379.1,10.71,40300.3,25.7352
3285,06/26/23 06:00:00 AM,20765.6,29395.4,10.71,40322.5,25.7509
3286,06/26/23 06:15:00 AM,20765.6,29399.4,10.73,40308.2,25.7407
3287,06/26/23 06:30:00 AM,20765.6,29401.5,10.77,40271.5,25.7147
3288,06/26/23 06:45:00 AM,20763.9,29405.5,10.78,40267.1,25.7116
3289,06/26/23 07:00:00 AM,20798.1,29458.5,10.79,40329.2,25.7557
3290,06/26/23 07:15:00 AM,20798.1,29454.5,10.81,40304.0,25.7378
3291,06/26/23 07:30:00 AM,20798.1,29481.0,10.83,40320.3,25.7493
3292,06/26/23 07:45:00 AM,20832.3,29495.3,10.89,40280.5,25.7211
3293,06/26/23 08:00:00 AM,20864.9,29507.6,10.92,40267.6,25.7119
3294,06/26/23 08:15:00 AM,20864.9,29528.0,10.97,40246.0,25.6966
3295,06/26/23 08:30:00 AM,20899.3,29554.7,10.98,40272.3,25.7152
3296,06/26/23 08:45:00 AM,20899.3,29577.2,11.03,40253.5,25.7019
3297,06/26/23 09:00:00 AM,20899.3,29571.1,11.05,40225.6,25.6822
3298,06/26/23 09:15:00 AM,20899.3,29618.4,11.10,40240.4,25.6926
3299,06/26/23 09:30:00 AM,20933.7,29624.5,11.14,40209.4,25.6706
3300,06/26/23 09:45:00 AM,20968.2,29634.8,11.11,40252.7,25.7014
3301,06/26/23 10:00:00 AM,20966.4,29641.0,11.13,40241.4,25.6934
3302,06/26/23 10:15:00 AM,20968.2,29684.3,11.13,40299.8,25.7348
3303,06/26/23 10:30:00 AM,20968.2,29651.3,11.11,40274.9,25.7171
3304,06/26/23 10:45:00 AM,21002.7,29674.0,11.10,40315.4,25.7458
3305,06/26/23 11:00:00 AM,21006.1,29614.2,10.95,40382.3,25.7933
3306,06/26/23 11:15:00 AM,21013.0,29641.0,10.85,40517.6,25.8893
3307,06/26/23 11:30:00 AM,21013.0,29604.0,10.79,40526.9,25.8960
3308,06/26/23 11:45:00 AM,20976.8,29604.0,10.75,40566.7,25.9242
3309,06/26/23 12:00:00 PM,20975.1,29624.5,10.84,40505.1,25.8805
3310,06/26/23 12:15:00 PM,21045.9,29641.0,10.84,40527.5,25.8964
3311,06/26/23 12:30:00 PM,21044.2,29667.8,10.89,40514.3,25.8870
3312,06/26/23 12:45:00 PM,21115.2,29738.0,10.98,40520.2,25.8912
3313,06/26/23 01:00:00 PM,21117.0,29711.2,10.95,40513.6,25.8865
3314,06/26/23 01:15:00 PM,21183.0,29791.9,11.14,40434.9,25.8307
3315,06/26/23 01:30:00 PM,21150.0,29733.9,10.96,40534.4,25.9013
3316,06/26/23 01:45:00 PM,21183.0,29781.6,11.05,40509.9,25.8838
3317,06/26/23 02:00:00 PM,21150.0,29760.8,11.02,40511.4,25.8850
3318,06/26/23 02:15:00 PM,21148.2,29727.7,10.96,40526.0,25.8953
3319,06/26/23 02:30:00 PM,21007.9,29587.5,10.99,40306.8,25.7397
3320,06/26/23 02:45:00 PM,21075.3,29738.0,11.05,40451.0,25.8421
3321,06/26/23 03:00:00 PM,21181.3,29771.2,11.01,40535.4,25.9020
3322,06/26/23 03:15:00 PM,21148.2,29727.7,10.95,40536.0,25.9024
3323,06/26/23 03:30:00 PM,21148.2,29733.9,10.98,40514.6,25.8872
3324,06/26/23 03:45:00 PM,21110.0,29733.9,10.99,40504.7,25.8802
3325,06/26/23 04:00:00 PM,21179.6,29760.8,11.03,40501.5,25.8779
3326,06/26/23 04:15:00 PM,21214.4,29835.6,11.11,40523.4,25.8935
3327,06/26/23 04:30:00 PM,21146.5,29791.9,11.07,40504.0,25.8797
3328,06/26/23 04:45:00 PM,21141.3,29771.2,11.09,40456.3,25.8458
3329,06/26/23 05:00:00 PM,21172.6,29814.8,11.20,40406.7,25.8106
3330,06/26/23 05:15:00 PM,21174.3,29858.5,11.25,40416.3,25.8174
3331,06/26/23 05:30:00 PM,21134.3,29798.2,11.31,40276.4,25.7182
3332,06/26/23 05:45:00 PM,21204.0,29896.0,11.43,40290.1,25.7279
3333,06/26/23 06:00:00 PM,21163.9,29908.5,11.49,40248.2,25.6982
3334,06/26/23 06:15:00 PM,21125.7,29835.6,11.44,40199.5,25.6637
3335,06/26/23 06:30:00 PM,21125.7,29879.3,11.47,40228.7,25.6844
3336,06/26/23 06:45:00 PM,21090.9,29848.1,11.43,40226.0,25.6824
3337,06/26/23 07:00:00 PM,21125.7,29841.8,11.40,40246.8,25.6972
3338,06/26/23 07:15:00 PM,21026.9,29690.5,11.35,40092.9,25.5881
3339,06/26/23 07:30:00 PM,21026.9,29738.0,11.26,40244.5,25.6956
3340,06/26/23 07:45:00 PM,21026.9,29738.0,11.22,40283.7,25.7234
