#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
2260,06/15/2023 13:00:00,11.623,,,,
2261,06/15/2023 13:15:00,11.441,,,,
2262,06/15/2023 13:30:00,11.312,,,,
2263,06/15/2023 13:45:00,11.312,,,,
2264,06/15/2023 14:00:00,11.419,,,,
2265,06/15/2023 14:15:00,11.419,,,,
2266,06/15/2023 14:30:00,11.366,,,,
2267,06/15/2023 14:45:00,11.312,,,,
2268,06/15/2023 15:00:00,11.216,,,,
2269,06/15/2023 15:15:00,11.184,,,,
2270,06/15/2023 15:30:00,11.173,,,,
2271,06/15/2023 15:45:00,11.184,,,,
2272,06/15/2023 16:00:00,11.184,,,,
2273,06/15/2023 16:15:00,11.194,,,,
2274,06/15/2023 16:30:00,11.162,,,,
2275,06/15/2023 16:45:00,11.162,,,,
2276,06/15/2023 17:00:00,11.162,,,,
2277,06/15/2023 17:15:00,11.151,,,,
2278,06/15/2023 17:30:00,11.162,,,,
2279,06/15/2023 17:45:00,11.151,,,,
2280,06/15/2023 18:00:00,11.130,,,,
2281,06/15/2023 18:15:00,11.141,,,,
2282,06/15/2023 18:30:00,11.141,,,,
2283,06/15/2023 18:45:00,11.076,,,,
2284,06/15/2023 19:00:00,11.001,,,,
2285,06/15/2023 19:15:00,11.001,,,,
2286,06/15/2023 19:30:00,11.001,,,,
2287,06/15/2023 19:45:00,11.001,,,,
2288,06/15/2023 20:00:00,10.990,,,,
2289,06/15/2023 20:15:00,11.023,,,,
2290,06/15/2023 20:30:00,11.044,,,,
2291,06/15/2023 20:45:00,11.076,,,,
2292,06/15/2023 21:00:00,11.087,,,,
2293,06/15/2023 21:15:00,11.108,,,,
2294,06/15/2023 21:30:00,11.076,,,,
2295,06/15/2023 21:45:00,10.990,,,,
2296,06/15/2023 22:00:00,10.948,,,,
2297,06/15/2023 22:15:00,10.948,,,,
2298,06/15/2023 22:30:00,10.926,,,,
2299,06/15/2023 22:45:00,10.905,,,,
2300,06/15/2023 23:00:00,10.905,,,,
2301,06/15/2023 23:15:00,10.894,,,,
2302,06/15/2023 23:30:00,10.894,,,,
2303,06/15/2023 23:45:00,10.894,,,,
2304,06/16/2023 00:00:00,10.883,,,,
2305,06/16/2023 00:15:00,10.872,,,,
2306,06/16/2023 00:30:00,10.862,,,,
2307,06/16/2023 00:45:00,10.862,,,,
2308,06/16/2023 01:00:00,10.883,,,,
2309,06/16/2023 01:15:00,10.905,,,,
2310,06/16/2023 01:30:00,10.937,,,,
2311,06/16/2023 01:45:00,10.937,,,,
2312,06/16/2023 02:00:00,10.948,,,,
2313,06/16/2023 02:15:00,10.958,,,,
2314,06/16/2023 02:30:00,10.958,,,,
2315,06/16/2023 02:45:00,10.958,,,,
2316,06/16/2023 03:00:00,10.969,,,,
2317,06/16/2023 03:15:00,10.969,,,,
2318,06/16/2023 03:30:00,10.990,,,,
2319,06/16/2023 03:45:00,11.023,,,,
2320,06/16/2023 04:00:00,11.033,,,,
2321,06/16/2023 04:15:00,11.033,,,,
2322,06/16/2023 04:30:00,11.055,,,,
2323,06/16/2023 04:45:00,11.055,,,,
2324,06/16/2023 05:00:00,11.055,,,,
2325,06/16/2023 05:15:00,11.066,,,,
2326,06/16/2023 05:30:00,11.087,,,,
2327,06/16/2023 05:45:00,11.162,,,,
2328,06/16/2023 06:00:00,11.194,,,,
2329,06/16/2023 06:15:00,11.205,,,,
2330,06/16/2023 06:30:00,11.226,,,,
2331,06/16/2023 06:45:00,11.248,,,,
2332,06/16/2023 07:00:00,11.334,,,,
2333,06/16/2023 07:15:00,11.537,,,,
2334,06/16/2023 07:30:00,11.655,,,,
2335,06/16/2023 07:45:00,11.677,,,,
2336,06/16/2023 08:00:00,11.688,,,,
2337,06/16/2023 08:15:00,11.741,,,,
2338,06/16/2023 08:30:00,11.795,,,,
2339,06/16/2023 08:45:00,11.966,,,,
2340,06/16/2023 09:00:00,11.966,,,,
2341,06/16/2023 09:15:00,12.170,,,,
2342,06/16/2023 09:30:00,12.599,,,,
2343,06/16/2023 09:45:00,12.985,,,,
2344,06/16/2023 10:00:00,13.189,,,,
2345,06/16/2023 10:15:00,13.157,,,,
2346,06/16/2023 10:30:00,13.232,,,,
2347,06/16/2023 10:45:00,13.200,,,,
2348,06/16/2023 11:00:00,13.082,,,,
2349,06/16/2023 11:15:00,12.235,,,,
2350,06/16/2023 11:30:00,11.741,,,,
2351,06/16/2023 11:45:00,11.773,,,,
2352,06/16/2023 12:00:00,11.291,,,,
2353,06/16/2023 12:15:00,11.087,,,,
2354,06/16/2023 12:30:00,10.990,,,,
2355,06/16/2023 12:45:00,10.958,,,,
2356,06/16/2023 13:00:00,10.958,,,,
2357,06/16/2023 13:15:00,10.905,,,,
2358,06/16/2023 13:30:00,10.937,,,,
2359,06/16/2023 13:45:00,11.237,,,,
2360,06/16/2023 14:00:00,11.505,,,,
2361,06/16/2023 14:15:00,11.495,,,,
2362,06/16/2023 14:30:00,11.473,,,,
2363,06/16/2023 14:45:00,11.452,,,,
2364,06/16/2023 15:00:00,11.291,,,,
2365,06/16/2023 15:15:00,11.141,,,,
2366,06/16/2023 15:30:00,11.076,,,,
2367,06/16/2023 15:45:00,11.033,,,,
2368,06/16/2023 16:00:00,11.044,,,,
2369,06/16/2023 16:15:00,11.033,,,,
2370,06/16/2023 16:30:00,11.033,,,,
2371,06/16/2023 16:45:00,11.044,,,,
2372,06/16/2023 17:00:00,11.044,,,,
2373,06/16/2023 17:15:00,11.012,,,,
2374,06/16/2023 17:30:00,10.990,,,,
2375,06/16/2023 17:45:00,10.990,,,,
2376,06/16/2023 18:00:00,10.990,,,,
2377,06/16/2023 18:15:00,10.958,,,,
2378,06/16/2023 18:30:00,10.958,,,,
2379,06/16/2023 18:45:00,10.948,,,,
2380,06/16/2023 19:00:00,10.948,,,,
2381,06/16/2023 19:15:00,10.958,,,,
2382,06/16/2023 19:30:00,10.969,,,,
2383,06/16/2023 19:45:00,10.958,,,,
2384,06/16/2023 20:00:00,10.937,,,,
2385,06/16/2023 20:15:00,10.905,,,,
2386,06/16/2023 20:30:00,10.883,,,,
2387,06/16/2023 20:45:00,10.862,,,,
2388,06/16/2023 21:00:00,10.851,,,,
2389,06/16/2023 21:15:00,10.851,,,,
2390,06/16/2023 21:30:00,10.851,,,,
2391,06/16/2023 21:45:00,10.862,,,,
2392,06/16/2023 22:00:00,10.862,,,,
2393,06/16/2023 22:15:00,10.862,,,,
2394,06/16/2023 22:30:00,10.872,,,,
2395,06/16/2023 22:45:00,10.883,,,,
2396,06/16/2023 23:00:00,10.905,,,,
2397,06/16/2023 23:15:00,10.915,,,,
2398,06/16/2023 23:30:00,10.915,,,,
2399,06/16/2023 23:45:00,10.937,,,,
2400,06/17/2023 00:00:00,10.926,,,,
2401,06/17/2023 00:15:00,10.926,,,,
2402,06/17/2023 00:30:00,10.883,,,,
2403,06/17/2023 00:45:00,10.862,,,,
2404,06/17/2023 01:00:00,10.851,,,,
2405,06/17/2023 01:15:00,10.851,,,,
2406,06/17/2023 01:30:00,10.851,,,,
2407,06/17/2023 01:45:00,10.851,,,,
2408,06/17/2023 02:00:00,10.851,,,,
2409,06/17/2023 02:15:00,10.851,,,,
2410,06/17/2023 02:30:00,10.862,,,,
2411,06/17/2023 02:45:00,10.872,,,,
2412,06/17/2023 03:00:00,10.872,,,,
2413,06/17/2023 03:15:00,10.872,,,,
2414,06/17/2023 03:30:00,10.872,,,,
2415,06/17/2023 03:45:00,10.872,,,,
2416,06/17/2023 04:00:00,10.872,,,,
2417,06/17/2023 04:15:00,10.872,,,,
2418,06/17/2023 04:30:00,10.872,,,,
2419,06/17/2023 04:45:00,10.872,,,,
2420,06/17/2023 05:00:00,10.872,,,,
2421,06/17/2023 05:15:00,10.883,,,,
2422,06/17/2023 05:30:00,10.883,,,,
2423,06/17/2023 05:45:00,10.894,,,,
2424,06/17/2023 06:00:00,10.894,,,,
2425,06/17/2023 06:15:00,10.905,,,,
2426,06/17/2023 06:30:00,10.926,,,,
2427,06/17/2023 06:45:00,10.937,,,,
2428,06/17/2023 07:00:00,10.937,,,,
2429,06/17/2023 07:15:00,10.958,,,,
2430,06/17/2023 07:30:00,10.980,,,,
2431,06/17/2023 07:45:00,11.001,,,,
2432,06/17/2023 08:00:00,11.055,,,,
2433,06/17/2023 08:15:00,11.108,,,,
2434,06/17/2023 08:30:00,11.141,,,,
2435,06/17/2023 08:45:00,11.205,,,,
2436,06/17/2023 09:00:00,11.259,,,,
2437,06/17/2023 09:15:00,11.344,,,,
2438,06/17/2023 09:30:00,11.462,,,,
2439,06/17/2023 09:45:00,11.655,,,,
2440,06/17/2023 10:00:00,11.720,,,,
2441,06/17/2023 10:15:00,11.859,,,,
2442,06/17/2023 10:30:00,12.063,,,,
2443,06/17/2023 10:45:00,12.310,,,,
2444,06/17/2023 11:00:00,12.546,,,,
2445,06/17/2023 11:15:00,12.706,,,,
2446,06/17/2023 11:30:00,12.792,,,,
2447,06/17/2023 11:45:00,12.878,,,,
2448,06/17/2023 12:00:00,12.878,,,,
2449,06/17/2023 12:15:00,12.900,,,,
2450,06/17/2023 12:30:00,12.567,,,,
2451,06/17/2023 12:45:00,12.256,,,,
2452,06/17/2023 13:00:00,12.256,,,,
2453,06/17/2023 13:15:00,11.623,,,,
2454,06/17/2023 13:30:00,10.958,,,,
2455,06/17/2023 13:45:00,10.733,,,,
2456,06/17/2023 14:00:00,10.658,,,,
2457,06/17/2023 14:15:00,10.615,,,,
2458,06/17/2023 14:30:00,10.604,,,,
2459,06/17/2023 14:45:00,10.604,,,,
2460,06/17/2023 15:00:00,10.604,,,,
2461,06/17/2023 15:15:00,10.615,,,,
2462,06/17/2023 15:30:00,10.701,,,,
2463,06/17/2023 15:45:00,10.754,,,,
2464,06/17/2023 16:00:00,10.754,,,,
2465,06/17/2023 16:15:00,10.765,,,,
2466,06/17/2023 16:30:00,10.797,,,,
2467,06/17/2023 16:45:00,10.830,,,,
2468,06/17/2023 17:00:00,10.851,,,,
2469,06/17/2023 17:15:00,10.840,,,,
2470,06/17/2023 17:30:00,10.830,,,,
2471,06/17/2023 17:45:00,10.787,,,,
2472,06/17/2023 18:00:00,10.765,,,,
2473,06/17/2023 18:15:00,10.690,,,,
2474,06/17/2023 18:30:00,10.594,,,,
2475,06/17/2023 18:45:00,10.583,,,,
2476,06/17/2023 19:00:00,10.572,,,,
2477,06/17/2023 19:15:00,10.572,,,,
2478,06/17/2023 19:30:00,10.572,,,,
2479,06/17/2023 19:45:00,10.572,,,,
2480,06/17/2023 20:00:00,10.561,,,,
2481,06/17/2023 20:15:00,10.561,,,,
2482,06/17/2023 20:30:00,10.572,,,,
2483,06/17/2023 20:45:00,10.572,,,,
2484,06/17/2023 21:00:00,10.572,,,,
2485,06/17/2023 21:15:00,10.583,,,,
2486,06/17/2023 21:30:00,10.594,,,,
2487,06/17/2023 21:45:00,10.615,,,,
2488,06/17/2023 22:00:00,10.626,,,,
2489,06/17/2023 22:15:00,10.626,,,,
2490,06/17/2023 22:30:00,10.647,,,,
2491,06/17/2023 22:45:00,10.669,,,,
2492,06/17/2023 23:00:00,10.658,,,,
2493,06/17/2023 23:15:00,10.679,,,,
2494,06/17/2023 23:30:00,10.701,,,,
2495,06/17/2023 23:45:00,10.701,,,,
2496,06/18/2023 00:00:00,10.722,,,,
2497,06/18/2023 00:15:00,10.744,,,,
2498,06/18/2023 00:30:00,10.754,,,,
2499,06/18/2023 00:45:00,10.754,,,,
2500,06/18/2023 01:00:00,10.744,,,,
2501,06/18/2023 01:15:00,10.733,,,,
2502,06/18/2023 01:30:00,10.733,,,,
2503,06/18/2023 01:45:00,10.722,,,,
2504,06/18/2023 02:00:00,10.712,,,,
2505,06/18/2023 02:15:00,10.701,,,,
2506,06/18/2023 02:30:00,10.701,,,,
2507,06/18/2023 02:45:00,10.701,,,,
2508,06/18/2023 03:00:00,10.690,,,,
2509,06/18/2023 03:15:00,10.690,,,,
2510,06/18/2023 03:30:00,10.701,,,,
2511,06/18/2023 03:45:00,10.701,,,,
2512,06/18/2023 04:00:00,10.701,,,,
2513,06/18/2023 04:15:00,10.701,,,,
2514,06/18/2023 04:30:00,10.701,,,,
2515,06/18/2023 04:45:00,10.701,,,,
2516,06/18/2023 05:00:00,10.701,,,,
2517,06/18/2023 05:15:00,10.701,,,,
2518,06/18/2023 05:30:00,10.712,,,,
2519,06/18/2023 05:45:00,10.712,,,,
2520,06/18/2023 06:00:00,10.722,,,,
2521,06/18/2023 06:15:00,10.722,,,,
2522,06/18/2023 06:30:00,10.733,,,,
2523,06/18/2023 06:45:00,10.733,,,,
2524,06/18/2023 07:00:00,10.744,,,,
2525,06/18/2023 07:15:00,10.754,,,,
2526,06/18/2023 07:30:00,10.765,,,,
2527,06/18/2023 07:45:00,10.808,,,,
2528,06/18/2023 08:00:00,10.862,,,,
2529,06/18/2023 08:15:00,10.905,,,,
2530,06/18/2023 08:30:00,10.937,,,,
2531,06/18/2023 08:45:00,11.044,,,,
2532,06/18/2023 09:00:00,11.130,,,,
2533,06/18/2023 09:15:00,11.226,,,,
2534,06/18/2023 09:30:00,11.323,,,,
2535,06/18/2023 09:45:00,11.419,,,,
2536,06/18/2023 10:00:00,11.559,,,,
2537,06/18/2023 10:15:00,11.655,,,,
2538,06/18/2023 10:30:00,11.752,,,,
2539,06/18/2023 10:45:00,11.806,,,,
2540,06/18/2023 11:00:00,11.945,,,,
2541,06/18/2023 11:15:00,11.966,,,,
2542,06/18/2023 11:30:00,11.945,,,,
2543,06/18/2023 11:45:00,11.999,,,,
2544,06/18/2023 12:00:00,12.009,,,,
2545,06/18/2023 12:15:00,12.042,,,,
2546,06/18/2023 12:30:00,12.031,,,,
2547,06/18/2023 12:45:00,12.074,,,,
2548,06/18/2023 13:00:00,12.084,,,,
2549,06/18/2023 13:15:00,12.052,,,,
2550,06/18/2023 13:30:00,12.052,,,,
2551,06/18/2023 13:45:00,12.009,,,,
2552,06/18/2023 14:00:00,11.806,,,,
2553,06/18/2023 14:15:00,11.226,,,,
2554,06/18/2023 14:30:00,10.819,,,,
2555,06/18/2023 14:45:00,10.647,,,,
2556,06/18/2023 15:00:00,10.615,,,,
2557,06/18/2023 15:15:00,10.658,,,,
2558,06/18/2023 15:30:00,10.658,,,,
2559,06/18/2023 15:45:00,10.615,,,,
2560,06/18/2023 16:00:00,10.594,,,,
2561,06/18/2023 16:15:00,10.540,,,,
2562,06/18/2023 16:30:00,10.561,,,,
2563,06/18/2023 16:45:00,10.540,,,,
2564,06/18/2023 17:00:00,10.540,,,,
2565,06/18/2023 17:15:00,10.561,,,,
2566,06/18/2023 17:30:00,10.594,,,,
2567,06/18/2023 17:45:00,10.615,,,,
2568,06/18/2023 18:00:00,10.658,,,,
2569,06/18/2023 18:15:00,10.658,,,,
2570,06/18/2023 18:30:00,10.658,,,,
2571,06/18/2023 18:45:00,10.647,,,,
2572,06/18/2023 19:00:00,10.615,,,,
2573,06/18/2023 19:15:00,10.604,,,,
2574,06/18/2023 19:30:00,10.594,,,,
2575,06/18/2023 19:45:00,10.561,,,,
2576,06/18/2023 20:00:00,10.551,,,,
2577,06/18/2023 20:15:00,10.529,,,,
2578,06/18/2023 20:30:00,10.529,,,,
2579,06/18/2023 20:45:00,10.519,,,,
2580,06/18/2023 21:00:00,10.497,,,,
2581,06/18/2023 21:15:00,10.508,,,,
2582,06/18/2023 21:30:00,10.497,,,,
2583,06/18/2023 21:45:00,10.497,,,,
2584,06/18/2023 22:00:00,10.497,,,,
2585,06/18/2023 22:15:00,10.497,,,,
2586,06/18/2023 22:30:00,10.497,,,,
2587,06/18/2023 22:45:00,10.497,,,,
2588,06/18/2023 23:00:00,10.497,,,,
2589,06/18/2023 23:15:00,10.476,,,,
2590,06/18/2023 23:30:00,10.465,,,,
2591,06/18/2023 23:45:00,10.465,,,,
2592,06/19/2023 00:00:00,10.476,,,,
2593,06/19/2023 00:15:00,10.486,,,,
2594,06/19/2023 00:30:00,10.486,,,,
2595,06/19/2023 00:45:00,10.497,,,,
2596,06/19/2023 01:00:00,10.519,,,,
2597,06/19/2023 01:15:00,10.529,,,,
2598,06/19/2023 01:30:00,10.529,,,,
2599,06/19/2023 01:45:00,10.529,,,,
2600,06/19/2023 02:00:00,10.551,,,,
2601,06/19/2023 02:15:00,10.551,,,,
2602,06/19/2023 02:30:00,10.561,,,,
2603,06/19/2023 02:45:00,10.561,,,,
2604,06/19/2023 03:00:00,10.561,,,,
2605,06/19/2023 03:15:00,10.561,,,,
2606,06/19/2023 03:30:00,10.572,,,,
2607,06/19/2023 03:45:00,10.572,,,,
2608,06/19/2023 04:00:00,10.583,,,,
2609,06/19/2023 04:15:00,10.583,,,,
2610,06/19/2023 04:30:00,10.583,,,,
2611,06/19/2023 04:45:00,10.583,,,,
2612,06/19/2023 05:00:00,10.594,,,,
2613,06/19/2023 05:15:00,10.594,,,,
2614,06/19/2023 05:30:00,10.594,,,,
2615,06/19/2023 05:45:00,10.594,,,,
2616,06/19/2023 06:00:00,10.594,,,,
2617,06/19/2023 06:15:00,10.594,,,,
2618,06/19/2023 06:30:00,10.615,,,,
2619,06/19/2023 06:45:00,10.615,,,,
2620,06/19/2023 07:00:00,10.637,,,,
2621,06/19/2023 07:15:00,10.626,,,,
2622,06/19/2023 07:30:00,10.637,,,,
2623,06/19/2023 07:45:00,10.637,,,,
2624,06/19/2023 08:00:00,10.647,,,,
2625,06/19/2023 08:15:00,10.647,,,,
2626,06/19/2023 08:30:00,10.690,,,,
2627,06/19/2023 08:45:00,10.765,,,,
2628,06/19/2023 09:00:00,10.787,,,,
2629,06/19/2023 09:15:00,10.872,,,,
2630,06/19/2023 09:30:00,10.937,,,,
2631,06/19/2023 09:45:00,11.098,,,,
2632,06/19/2023 10:00:00,11.141,,,,
2633,06/19/2023 10:15:00,11.184,,,,
2634,06/19/2023 10:30:00,11.248,,,,
2635,06/19/2023 10:45:00,11.387,,,,
2636,06/19/2023 11:00:00,11.484,,,,
2637,06/19/2023 11:15:00,11.505,,,,
2638,06/19/2023 11:30:00,11.537,,,,
2639,06/19/2023 11:45:00,11.591,,,,
2640,06/19/2023 12:00:00,11.623,,,,
2641,06/19/2023 12:15:00,11.623,,,,
2642,06/19/2023 12:30:00,11.623,,,,
2643,06/19/2023 12:45:00,11.613,,,,
2644,06/19/2023 13:00:00,11.602,,,,
2645,06/19/2023 13:15:00,11.559,,,,
2646,06/19/2023 13:30:00,11.537,,,,
2647,06/19/2023 13:45:00,11.516,,,,
2648,06/19/2023 14:00:00,11.495,,,,
2649,06/19/2023 14:15:00,11.527,,,,
2650,06/19/2023 14:30:00,11.484,,,,
2651,06/19/2023 14:45:00,11.441,,,,
2652,06/19/2023 15:00:00,11.323,,,,
2653,06/19/2023 15:15:00,10.872,,,,
2654,06/19/2023 15:30:00,10.744,,,,
2655,06/19/2023 15:45:00,10.637,,,,
2656,06/19/2023 16:00:00,10.572,,,,
2657,06/19/2023 16:15:00,10.465,,,,
2658,06/19/2023 16:30:00,10.347,,,,
2659,06/19/2023 16:45:00,10.293,,,,
2660,06/19/2023 17:00:00,10.283,,,,
2661,06/19/2023 17:15:00,10.272,,,,
2662,06/19/2023 17:30:00,10.293,,,,
2663,06/19/2023 17:45:00,10.315,,,,
2664,06/19/2023 18:00:00,10.358,,,,
2665,06/19/2023 18:15:00,10.411,,,,
2666,06/19/2023 18:30:00,10.443,,,,
2667,06/19/2023 18:45:00,10.454,,,,
2668,06/19/2023 19:00:00,10.443,,,,
2669,06/19/2023 19:15:00,10.443,,,,
2670,06/19/2023 19:30:00,10.433,,,,
2671,06/19/2023 19:45:00,10.433,,,,
2672,06/19/2023 20:00:00,10.433,,,,
2673,06/19/2023 20:15:00,10.433,,,,
2674,06/19/2023 20:30:00,10.433,,,,
2675,06/19/2023 20:45:00,10.411,,,,
2676,06/19/2023 21:00:00,10.411,,,,
2677,06/19/2023 21:15:00,10.401,,,,
2678,06/19/2023 21:30:00,10.401,,,,
2679,06/19/2023 21:45:00,10.390,,,,
2680,06/19/2023 22:00:00,10.390,,,,
2681,06/19/2023 22:15:00,10.379,,,,
2682,06/19/2023 22:30:00,10.390,,,,
2683,06/19/2023 22:45:00,10.379,,,,
2684,06/19/2023 23:00:00,10.390,,,,
2685,06/19/2023 23:15:00,10.390,,,,
2686,06/19/2023 23:30:00,10.390,,,,
2687,06/19/2023 23:45:00,10.390,,,,
2688,06/20/2023 00:00:00,10.390,,,,
2689,06/20/2023 00:15:00,10.390,,,,
2690,06/20/2023 00:30:00,10.401,,,,
2691,06/20/2023 00:45:00,10.411,,,,
2692,06/20/2023 01:00:00,10.411,,,,
2693,06/20/2023 01:15:00,10.422,,,,
2694,06/20/2023 01:30:00,10.433,,,,
2695,06/20/2023 01:45:00,10.443,,,,
2696,06/20/2023 02:00:00,10.454,,,,
2697,06/20/2023 02:15:00,10.454,,,,
2698,06/20/2023 02:30:00,10.454,,,,
2699,06/20/2023 02:45:00,10.476,,,,
2700,06/20/2023 03:00:00,10.476,,,,
2701,06/20/2023 03:15:00,10.476,,,,
2702,06/20/2023 03:30:00,10.476,,,,
2703,06/20/2023 03:45:00,10.486,,,,
2704,06/20/2023 04:00:00,10.476,,,,
2705,06/20/2023 04:15:00,10.486,,,,
2706,06/20/2023 04:30:00,10.486,,,,
2707,06/20/2023 04:45:00,10.497,,,,
2708,06/20/2023 05:00:00,10.497,,,,
2709,06/20/2023 05:15:00,10.497,,,,
2710,06/20/2023 05:30:00,10.497,,,,
2711,06/20/2023 05:45:00,10.497,,,,
2712,06/20/2023 06:00:00,10.486,,,,
2713,06/20/2023 06:15:00,10.486,,,,
2714,06/20/2023 06:30:00,10.497,,,,
2715,06/20/2023 06:45:00,10.497,,,,
2716,06/20/2023 07:00:00,10.497,,,,
2717,06/20/2023 07:15:00,10.497,,,,
2718,06/20/2023 07:30:00,10.497,,,,
2719,06/20/2023 07:45:00,10.508,,,,
2720,06/20/2023 08:00:00,10.508,,,,
2721,06/20/2023 08:15:00,10.540,,,,
2722,06/20/2023 08:30:00,10.561,,,,
2723,06/20/2023 08:45:00,10.572,,,,
2724,06/20/2023 09:00:00,10.572,,,,
2725,06/20/2023 09:15:00,10.594,,,,
2726,06/20/2023 09:30:00,10.604,,,,
2727,06/20/2023 09:45:00,10.626,,,,
2728,06/20/2023 10:00:00,10.658,,,,
2729,06/20/2023 10:15:00,10.744,,,,
2730,06/20/2023 10:30:00,10.808,,,,
2731,06/20/2023 10:45:00,10.840,,,,
2732,06/20/2023 11:00:00,10.872,,,,
2733,06/20/2023 11:15:00,10.915,,,,
2734,06/20/2023 11:30:00,10.980,,,,
2735,06/20/2023 11:45:00,11.044,,,,
2736,06/20/2023 12:00:00,11.141,,,,
2737,06/20/2023 12:15:00,11.162,,,,
2738,06/20/2023 12:30:00,11.162,,,,
2739,06/20/2023 12:45:00,11.237,,,,
2740,06/20/2023 13:00:00,11.312,,,,
2741,06/20/2023 13:15:00,11.366,,,,
2742,06/20/2023 13:30:00,11.387,,,,
2743,06/20/2023 13:45:00,11.334,,,,
2744,06/20/2023 14:00:00,11.344,,,,
2745,06/20/2023 14:15:00,11.387,,,,
2746,06/20/2023 14:30:00,11.366,,,,
2747,06/20/2023 14:45:00,11.366,,,,
2748,06/20/2023 15:00:00,11.323,,,,
2749,06/20/2023 15:15:00,11.291,,,,
2750,06/20/2023 15:30:00,11.173,,,,
2751,06/20/2023 15:45:00,10.862,,,,
2752,06/20/2023 16:00:00,10.594,,,,
2753,06/20/2023 16:15:00,10.561,,,,
2754,06/20/2023 16:30:00,10.497,,,,
2755,06/20/2023 16:45:00,10.454,,,,
2756,06/20/2023 17:00:00,10.465,,,,
2757,06/20/2023 17:15:00,10.465,,,,
2758,06/20/2023 17:30:00,10.443,,,,
2759,06/20/2023 17:45:00,10.443,,,,
2760,06/20/2023 18:00:00,10.443,,,,
2761,06/20/2023 18:15:00,10.411,,,,
2762,06/20/2023 18:30:00,10.336,,,,
2763,06/20/2023 18:45:00,10.272,,,,
2764,06/20/2023 19:00:00,10.272,,,,
2765,06/20/2023 19:15:00,10.293,,,,
2766,06/20/2023 19:30:00,10.325,,,,
2767,06/20/2023 19:45:00,10.368,,,,
2768,06/20/2023 20:00:00,10.390,,,,
2769,06/20/2023 20:15:00,10.390,,,,
2770,06/20/2023 20:30:00,10.422,,,,
2771,06/20/2023 20:45:00,10.443,,,,
2772,06/20/2023 21:00:00,10.454,,,,
2773,06/20/2023 21:15:00,10.476,,,,
2774,06/20/2023 21:30:00,10.476,,,,
2775,06/20/2023 21:45:00,10.476,,,,
2776,06/20/2023 22:00:00,10.476,,,,
2777,06/20/2023 22:15:00,10.476,,,,
2778,06/20/2023 22:30:00,10.476,,,,
2779,06/20/2023 22:45:00,10.465,,,,
2780,06/20/2023 23:00:00,10.465,,,,
2781,06/20/2023 23:15:00,10.465,,,,
2782,06/20/2023 23:30:00,10.476,,,,
2783,06/20/2023 23:45:00,10.465,,,,
2784,06/21/2023 00:00:00,10.476,,,,
2785,06/21/2023 00:15:00,10.465,,,,
2786,06/21/2023 00:30:00,10.465,,,,
2787,06/21/2023 00:45:00,10.476,,,,
2788,06/21/2023 01:00:00,10.476,,,,
2789,06/21/2023 01:15:00,10.476,,,,
2790,06/21/2023 01:30:00,10.486,,,,
2791,06/21/2023 01:45:00,10.486,,,,
2792,06/21/2023 02:00:00,10.497,,,,
2793,06/21/2023 02:15:00,10.497,,,,
2794,06/21/2023 02:30:00,10.508,,,,
2795,06/21/2023 02:45:00,10.519,,,,
2796,06/21/2023 03:00:00,10.519,,,,
2797,06/21/2023 03:15:00,10.519,,,,
2798,06/21/2023 03:30:00,10.519,,,,
2799,06/21/2023 03:45:00,10.529,,,,
2800,06/21/2023 04:00:00,10.529,,,,
2801,06/21/2023 04:15:00,10.519,,,,
2802,06/21/2023 04:30:00,10.529,,,,
2803,06/21/2023 04:45:00,10.529,,,,
2804,06/21/2023 05:00:00,10.561,,,,
2805,06/21/2023 05:15:00,10.561,,,,
2806,06/21/2023 05:30:00,10.572,,,,
2807,06/21/2023 05:45:00,10.583,,,,
2808,06/21/2023 06:00:00,10.583,,,,
2809,06/21/2023 06:15:00,10.572,,,,
2810,06/21/2023 06:30:00,10.561,,,,
2811,06/21/2023 06:45:00,10.561,,,,
2812,06/21/2023 07:00:00,10.583,,,,
2813,06/21/2023 07:15:00,10.583,,,,
2814,06/21/2023 07:30:00,10.604,,,,
2815,06/21/2023 07:45:00,10.604,,,,
2816,06/21/2023 08:00:00,10.615,,,,
2817,06/21/2023 08:15:00,10.626,,,,
2818,06/21/2023 08:30:00,10.647,,,,
2819,06/21/2023 08:45:00,10.690,,,,
2820,06/21/2023 09:00:00,10.787,,,,
2821,06/21/2023 09:15:00,10.872,,,,
2822,06/21/2023 09:30:00,10.915,,,,
2823,06/21/2023 09:45:00,10.937,,,,
2824,06/21/2023 10:00:00,10.958,,,,
2825,06/21/2023 10:15:00,10.990,,,,
2826,06/21/2023 10:30:00,10.990,,,,
2827,06/21/2023 10:45:00,11.023,,,,
2828,06/21/2023 11:00:00,11.044,,,,
2829,06/21/2023 11:15:00,11.098,,,,
2830,06/21/2023 11:30:00,11.194,,,,
2831,06/21/2023 11:45:00,11.312,,,,
2832,06/21/2023 12:00:00,11.334,,,,
2833,06/21/2023 12:15:00,11.344,,,,
2834,06/21/2023 12:30:00,11.409,,,,
2835,06/21/2023 12:45:00,11.484,,,,
2836,06/21/2023 13:00:00,11.516,,,,
2837,06/21/2023 13:15:00,11.655,,,,
2838,06/21/2023 13:30:00,11.677,,,,
2839,06/21/2023 13:45:00,11.848,,,,
2840,06/21/2023 14:00:00,11.859,,,,
