Site Name ,ODYLIGHT
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,5991


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

632,29/05/2023 , 15:00:00,1604,1604
633,29/05/2023 , 15:15:00,1499,1499
634,29/05/2023 , 15:30:00,1538,1538
635,29/05/2023 , 15:45:00,1458,1458
636,29/05/2023 , 16:00:00,1418,1418
637,29/05/2023 , 16:15:00,1562,1562
638,29/05/2023 , 16:30:00,1530,1530
639,29/05/2023 , 16:45:00,1387,1387
640,29/05/2023 , 17:00:00,1231,1231
641,29/05/2023 , 17:15:00,1188,1188
642,29/05/2023 , 17:30:00,1019,1019
643,29/05/2023 , 17:45:00,884,884
644,29/05/2023 , 18:00:00,745,745
645,29/05/2023 , 18:15:00,627,627
646,29/05/2023 , 18:30:00,542,542
647,29/05/2023 , 18:45:00,481,481
648,29/05/2023 , 19:00:00,411,411
649,29/05/2023 , 19:15:00,337,337
650,29/05/2023 , 19:30:00,248,248
651,29/05/2023 , 19:45:00,167,167
652,29/05/2023 , 20:00:00,122,122
653,29/05/2023 , 20:15:00,74,74
654,29/05/2023 , 20:30:00,46,46
655,29/05/2023 , 20:45:00,28,28
656,29/05/2023 , 21:00:00,13,13
657,29/05/2023 , 21:15:00,4,4
658,29/05/2023 , 21:30:00,1,1
659,29/05/2023 , 21:45:00,0,0
660,29/05/2023 , 22:00:00,0,0
661,29/05/2023 , 22:15:00,0,0
662,29/05/2023 , 22:30:00,0,0
663,29/05/2023 , 22:45:00,0,0
664,29/05/2023 , 23:00:00,0,0
665,29/05/2023 , 23:15:00,0,0
666,29/05/2023 , 23:30:00,0,0
667,29/05/2023 , 23:45:00,0,0
668,29/05/2023 , 24:00:00,0,0
669,30/05/2023 , 00:15:00,0,0
670,30/05/2023 , 00:30:00,0,0
671,30/05/2023 , 00:45:00,0,0
672,30/05/2023 , 01:00:00,0,0
673,30/05/2023 , 01:15:00,0,0
674,30/05/2023 , 01:30:00,0,0
675,30/05/2023 , 01:45:00,0,0
676,30/05/2023 , 02:00:00,0,0
677,30/05/2023 , 02:15:00,0,0
678,30/05/2023 , 02:30:00,0,0
679,30/05/2023 , 02:45:00,0,0
680,30/05/2023 , 03:00:00,0,0
681,30/05/2023 , 03:15:00,0,0
682,30/05/2023 , 03:30:00,0,0
683,30/05/2023 , 03:45:00,0,0
684,30/05/2023 , 04:00:00,0,0
685,30/05/2023 , 04:15:00,0,0
686,30/05/2023 , 04:30:00,0,0
687,30/05/2023 , 04:45:00,0,0
688,30/05/2023 , 05:00:00,0,0
689,30/05/2023 , 05:15:00,2,2
690,30/05/2023 , 05:30:00,10,10
691,30/05/2023 , 05:45:00,23,23
692,30/05/2023 , 06:00:00,48,48
693,30/05/2023 , 06:15:00,67,67
694,30/05/2023 , 06:30:00,86,86
695,30/05/2023 , 06:45:00,106,106
696,30/05/2023 , 07:00:00,126,126
697,30/05/2023 , 07:15:00,160,160
698,30/05/2023 , 07:30:00,176,176
699,30/05/2023 , 07:45:00,202,202
700,30/05/2023 , 08:00:00,250,250
701,30/05/2023 , 08:15:00,275,275
702,30/05/2023 , 08:30:00,347,347
703,30/05/2023 , 08:45:00,577,577
704,30/05/2023 , 09:00:00,1228,1228
705,30/05/2023 , 09:15:00,990,990
706,30/05/2023 , 09:30:00,1712,1712
707,30/05/2023 , 09:45:00,1833,1833
708,30/05/2023 , 10:00:00,1929,1929
709,30/05/2023 , 10:15:00,1986,1986
710,30/05/2023 , 10:30:00,2158,2158
711,30/05/2023 , 10:45:00,2226,2226
712,30/05/2023 , 11:00:00,2437,2437
713,30/05/2023 , 11:15:00,2398,2398
714,30/05/2023 , 11:30:00,2035,2035
715,30/05/2023 , 11:45:00,2112,2112
716,30/05/2023 , 12:00:00,2387,2387
717,30/05/2023 , 12:15:00,2350,2350
718,30/05/2023 , 12:30:00,2236,2236
719,30/05/2023 , 12:45:00,1842,1842
720,30/05/2023 , 13:00:00,1377,1377
721,30/05/2023 , 13:15:00,2031,2031
722,30/05/2023 , 13:30:00,1897,1897
723,30/05/2023 , 13:45:00,1790,1790
724,30/05/2023 , 14:00:00,1680,1680
725,30/05/2023 , 14:15:00,1600,1600
726,30/05/2023 , 14:30:00,1567,1567
727,30/05/2023 , 14:45:00,1523,1523
728,30/05/2023 , 15:00:00,1538,1538
729,30/05/2023 , 15:15:00,1443,1443
730,30/05/2023 , 15:30:00,1313,1313
731,30/05/2023 , 15:45:00,1231,1231
732,30/05/2023 , 16:00:00,1206,1206
733,30/05/2023 , 16:15:00,1209,1209
734,30/05/2023 , 16:30:00,1202,1202
735,30/05/2023 , 16:45:00,1147,1147
736,30/05/2023 , 17:00:00,1037,1037
737,30/05/2023 , 17:15:00,935,935
738,30/05/2023 , 17:30:00,966,966
739,30/05/2023 , 17:45:00,859,859
740,30/05/2023 , 18:00:00,735,735
741,30/05/2023 , 18:15:00,610,610
742,30/05/2023 , 18:30:00,452,452
743,30/05/2023 , 18:45:00,328,328
744,30/05/2023 , 19:00:00,285,285
745,30/05/2023 , 19:15:00,247,247
746,30/05/2023 , 19:30:00,215,215
747,30/05/2023 , 19:45:00,192,192
748,30/05/2023 , 20:00:00,152,152
749,30/05/2023 , 20:15:00,102,102
750,30/05/2023 , 20:30:00,56,56
751,30/05/2023 , 20:45:00,28,28
752,30/05/2023 , 21:00:00,12,12
753,30/05/2023 , 21:15:00,4,4
754,30/05/2023 , 21:30:00,1,1
755,30/05/2023 , 21:45:00,0,0
756,30/05/2023 , 22:00:00,0,0
757,30/05/2023 , 22:15:00,0,0
758,30/05/2023 , 22:30:00,0,0
759,30/05/2023 , 22:45:00,0,0
760,30/05/2023 , 23:00:00,0,0
761,30/05/2023 , 23:15:00,0,0
762,30/05/2023 , 23:30:00,0,0
763,30/05/2023 , 23:45:00,0,0
764,30/05/2023 , 24:00:00,0,0
765,31/05/2023 , 00:15:00,0,0
766,31/05/2023 , 00:30:00,0,0
767,31/05/2023 , 00:45:00,0,0
768,31/05/2023 , 01:00:00,0,0
769,31/05/2023 , 01:15:00,0,0
770,31/05/2023 , 01:30:00,0,0
771,31/05/2023 , 01:45:00,0,0
772,31/05/2023 , 02:00:00,0,0
773,31/05/2023 , 02:15:00,0,0
774,31/05/2023 , 02:30:00,0,0
775,31/05/2023 , 02:45:00,0,0
776,31/05/2023 , 03:00:00,0,0
777,31/05/2023 , 03:15:00,0,0
778,31/05/2023 , 03:30:00,0,0
779,31/05/2023 , 03:45:00,0,0
780,31/05/2023 , 04:00:00,0,0
781,31/05/2023 , 04:15:00,0,0
782,31/05/2023 , 04:30:00,0,0
783,31/05/2023 , 04:45:00,0,0
784,31/05/2023 , 05:00:00,0,0
785,31/05/2023 , 05:15:00,4,4
786,31/05/2023 , 05:30:00,13,13
787,31/05/2023 , 05:45:00,31,31
788,31/05/2023 , 06:00:00,53,53
789,31/05/2023 , 06:15:00,83,83
790,31/05/2023 , 06:30:00,114,114
791,31/05/2023 , 06:45:00,144,144
792,31/05/2023 , 07:00:00,164,164
793,31/05/2023 , 07:15:00,223,223
794,31/05/2023 , 07:30:00,268,268
795,31/05/2023 , 07:45:00,286,286
796,31/05/2023 , 08:00:00,437,437
797,31/05/2023 , 08:15:00,542,542
798,31/05/2023 , 08:30:00,631,631
799,31/05/2023 , 08:45:00,738,738
800,31/05/2023 , 09:00:00,944,944
801,31/05/2023 , 09:15:00,1045,1045
802,31/05/2023 , 09:30:00,1416,1416
803,31/05/2023 , 09:45:00,1836,1836
804,31/05/2023 , 10:00:00,1534,1534
805,31/05/2023 , 10:15:00,1474,1474
806,31/05/2023 , 10:30:00,1631,1631
807,31/05/2023 , 10:45:00,1974,1974
808,31/05/2023 , 11:00:00,1992,1992
809,31/05/2023 , 11:15:00,2575,2575
810,31/05/2023 , 11:30:00,2103,2103
811,31/05/2023 , 11:45:00,1314,1314
812,31/05/2023 , 12:00:00,1239,1239
813,31/05/2023 , 12:15:00,1870,1870
814,31/05/2023 , 12:30:00,2158,2158
815,31/05/2023 , 12:45:00,2234,2234
816,31/05/2023 , 13:00:00,1497,1497
817,31/05/2023 , 13:15:00,1522,1522
818,31/05/2023 , 13:30:00,1421,1421
819,31/05/2023 , 13:45:00,1516,1516
820,31/05/2023 , 14:00:00,1544,1544
821,31/05/2023 , 14:15:00,1565,1565
822,31/05/2023 , 14:30:00,1546,1546
823,31/05/2023 , 14:45:00,1503,1503
824,31/05/2023 , 15:00:00,1598,1598
825,31/05/2023 , 15:15:00,1561,1561
826,31/05/2023 , 15:30:00,1405,1405
827,31/05/2023 , 15:45:00,1196,1196
828,31/05/2023 , 16:00:00,982,982
829,31/05/2023 , 16:15:00,923,923
830,31/05/2023 , 16:30:00,916,916
831,31/05/2023 , 16:45:00,843,843
832,31/05/2023 , 17:00:00,805,805
833,31/05/2023 , 17:15:00,779,779
834,31/05/2023 , 17:30:00,698,698
835,31/05/2023 , 17:45:00,654,654
836,31/05/2023 , 18:00:00,573,573
837,31/05/2023 , 18:15:00,488,488
838,31/05/2023 , 18:30:00,382,382
839,31/05/2023 , 18:45:00,357,357
840,31/05/2023 , 19:00:00,299,299
841,31/05/2023 , 19:15:00,232,232
842,31/05/2023 , 19:30:00,191,191
843,31/05/2023 , 19:45:00,143,143
844,31/05/2023 , 20:00:00,102,102
845,31/05/2023 , 20:15:00,72,72
846,31/05/2023 , 20:30:00,45,45
847,31/05/2023 , 20:45:00,28,28
848,31/05/2023 , 21:00:00,13,13
849,31/05/2023 , 21:15:00,4,4
850,31/05/2023 , 21:30:00,1,1
851,31/05/2023 , 21:45:00,0,0
852,31/05/2023 , 22:00:00,0,0
853,31/05/2023 , 22:15:00,0,0
854,31/05/2023 , 22:30:00,0,0
855,31/05/2023 , 22:45:00,0,0
856,31/05/2023 , 23:00:00,0,0
857,31/05/2023 , 23:15:00,0,0
858,31/05/2023 , 23:30:00,0,0
859,31/05/2023 , 23:45:00,0,0
860,31/05/2023 , 24:00:00,0,0
861,01/06/2023 , 00:15:00,0,0
862,01/06/2023 , 00:30:00,0,0
863,01/06/2023 , 00:45:00,0,0
864,01/06/2023 , 01:00:00,0,0
865,01/06/2023 , 01:15:00,0,0
866,01/06/2023 , 01:30:00,0,0
867,01/06/2023 , 01:45:00,0,0
868,01/06/2023 , 02:00:00,0,0
869,01/06/2023 , 02:15:00,0,0
870,01/06/2023 , 02:30:00,0,0
871,01/06/2023 , 02:45:00,0,0
872,01/06/2023 , 03:00:00,0,0
873,01/06/2023 , 03:15:00,0,0
874,01/06/2023 , 03:30:00,0,0
875,01/06/2023 , 03:45:00,0,0
876,01/06/2023 , 04:00:00,0,0
877,01/06/2023 , 04:15:00,0,0
878,01/06/2023 , 04:30:00,0,0
879,01/06/2023 , 04:45:00,0,0
880,01/06/2023 , 05:00:00,0,0
881,01/06/2023 , 05:15:00,2,2
882,01/06/2023 , 05:30:00,9,9
883,01/06/2023 , 05:45:00,23,23
884,01/06/2023 , 06:00:00,36,36
885,01/06/2023 , 06:15:00,55,55
886,01/06/2023 , 06:30:00,82,82
887,01/06/2023 , 06:45:00,119,119
888,01/06/2023 , 07:00:00,175,175
889,01/06/2023 , 07:15:00,187,187
890,01/06/2023 , 07:30:00,199,199
891,01/06/2023 , 07:45:00,218,218
892,01/06/2023 , 08:00:00,239,239
893,01/06/2023 , 08:15:00,290,290
894,01/06/2023 , 08:30:00,421,421
895,01/06/2023 , 08:45:00,711,711
896,01/06/2023 , 09:00:00,1801,1801
897,01/06/2023 , 09:15:00,1257,1257
898,01/06/2023 , 09:30:00,2266,2266
899,01/06/2023 , 09:45:00,2563,2563
900,01/06/2023 , 10:00:00,2876,2876
901,01/06/2023 , 10:15:00,3102,3102
902,01/06/2023 , 10:30:00,3220,3220
903,01/06/2023 , 10:45:00,3335,3335
904,01/06/2023 , 11:00:00,3396,3396
905,01/06/2023 , 11:15:00,3315,3315
906,01/06/2023 , 11:30:00,3132,3132
907,01/06/2023 , 11:45:00,2063,2063
908,01/06/2023 , 12:00:00,2469,2469
909,01/06/2023 , 12:15:00,2550,2550
910,01/06/2023 , 12:30:00,2682,2682
911,01/06/2023 , 12:45:00,2621,2621
912,01/06/2023 , 13:00:00,2010,2010
913,01/06/2023 , 13:15:00,2041,2041
914,01/06/2023 , 13:30:00,1963,1963
915,01/06/2023 , 13:45:00,1807,1807
916,01/06/2023 , 14:00:00,1745,1745
917,01/06/2023 , 14:15:00,1802,1802
918,01/06/2023 , 14:30:00,1731,1731
919,01/06/2023 , 14:45:00,1686,1686
920,01/06/2023 , 15:00:00,1661,1661
921,01/06/2023 , 15:15:00,1569,1569
922,01/06/2023 , 15:30:00,1513,1513
923,01/06/2023 , 15:45:00,1392,1392
924,01/06/2023 , 16:00:00,1170,1170
925,01/06/2023 , 16:15:00,993,993
926,01/06/2023 , 16:30:00,746,746
927,01/06/2023 , 16:45:00,706,706
928,01/06/2023 , 17:00:00,776,776
929,01/06/2023 , 17:15:00,813,813
930,01/06/2023 , 17:30:00,726,726
931,01/06/2023 , 17:45:00,622,622
932,01/06/2023 , 18:00:00,533,533
933,01/06/2023 , 18:15:00,453,453
934,01/06/2023 , 18:30:00,400,400
935,01/06/2023 , 18:45:00,251,251
936,01/06/2023 , 19:00:00,225,225
937,01/06/2023 , 19:15:00,198,198
938,01/06/2023 , 19:30:00,163,163
939,01/06/2023 , 19:45:00,139,139
940,01/06/2023 , 20:00:00,111,111
941,01/06/2023 , 20:15:00,81,81
942,01/06/2023 , 20:30:00,53,53
943,01/06/2023 , 20:45:00,33,33
944,01/06/2023 , 21:00:00,17,17
945,01/06/2023 , 21:15:00,6,6
946,01/06/2023 , 21:30:00,0,0
947,01/06/2023 , 21:45:00,0,0
948,01/06/2023 , 22:00:00,0,0
949,01/06/2023 , 22:15:00,0,0
950,01/06/2023 , 22:30:00,0,0
951,01/06/2023 , 22:45:00,0,0
952,01/06/2023 , 23:00:00,0,0
953,01/06/2023 , 23:15:00,0,0
954,01/06/2023 , 23:30:00,0,0
955,01/06/2023 , 23:45:00,0,0
956,01/06/2023 , 24:00:00,0,0
957,02/06/2023 , 00:15:00,0,0
958,02/06/2023 , 00:30:00,0,0
959,02/06/2023 , 00:45:00,0,0
960,02/06/2023 , 01:00:00,0,0
961,02/06/2023 , 01:15:00,0,0
962,02/06/2023 , 01:30:00,0,0
963,02/06/2023 , 01:45:00,0,0
964,02/06/2023 , 02:00:00,0,0
965,02/06/2023 , 02:15:00,0,0
966,02/06/2023 , 02:30:00,0,0
967,02/06/2023 , 02:45:00,0,0
968,02/06/2023 , 03:00:00,0,0
969,02/06/2023 , 03:15:00,0,0
970,02/06/2023 , 03:30:00,0,0
971,02/06/2023 , 03:45:00,0,0
972,02/06/2023 , 04:00:00,0,0
973,02/06/2023 , 04:15:00,0,0
974,02/06/2023 , 04:30:00,0,0
975,02/06/2023 , 04:45:00,0,0
976,02/06/2023 , 05:00:00,0,0
977,02/06/2023 , 05:15:00,2,2
978,02/06/2023 , 05:30:00,8,8
979,02/06/2023 , 05:45:00,20,20
980,02/06/2023 , 06:00:00,32,32
981,02/06/2023 , 06:15:00,49,49
982,02/06/2023 , 06:30:00,67,67
983,02/06/2023 , 06:45:00,87,87
984,02/06/2023 , 07:00:00,105,105
985,02/06/2023 , 07:15:00,124,124
986,02/06/2023 , 07:30:00,145,145
987,02/06/2023 , 07:45:00,161,161
988,02/06/2023 , 08:00:00,187,187
989,02/06/2023 , 08:15:00,242,242
990,02/06/2023 , 08:30:00,388,388
991,02/06/2023 , 08:45:00,653,653
992,02/06/2023 , 09:00:00,1778,1778
993,02/06/2023 , 09:15:00,1202,1202
994,02/06/2023 , 09:30:00,2423,2423
995,02/06/2023 , 09:45:00,2739,2739
996,02/06/2023 , 10:00:00,3024,3024
997,02/06/2023 , 10:15:00,3320,3320
998,02/06/2023 , 10:30:00,3534,3534
999,02/06/2023 , 10:45:00,3738,3738
1000,02/06/2023 , 11:00:00,3486,3486
1001,02/06/2023 , 11:15:00,2832,2832
1002,02/06/2023 , 11:30:00,2693,2693
1003,02/06/2023 , 11:45:00,2631,2631
1004,02/06/2023 , 12:00:00,2957,2957
1005,02/06/2023 , 12:15:00,3241,3241
1006,02/06/2023 , 12:30:00,2949,2949
1007,02/06/2023 , 12:45:00,2742,2742
1008,02/06/2023 , 13:00:00,2679,2679
1009,02/06/2023 , 13:15:00,2847,2847
1010,02/06/2023 , 13:30:00,2772,2772
1011,02/06/2023 , 13:45:00,2777,2777
1012,02/06/2023 , 14:00:00,2713,2713
1013,02/06/2023 , 14:15:00,2495,2495
1014,02/06/2023 , 14:30:00,2314,2314
1015,02/06/2023 , 14:45:00,2110,2110
1016,02/06/2023 , 15:00:00,1760,1760
1017,02/06/2023 , 15:15:00,1555,1555
1018,02/06/2023 , 15:30:00,1388,1388
1019,02/06/2023 , 15:45:00,1407,1407
1020,02/06/2023 , 16:00:00,1414,1414
1021,02/06/2023 , 16:15:00,1175,1175
1022,02/06/2023 , 16:30:00,1004,1004
1023,02/06/2023 , 16:45:00,917,917
1024,02/06/2023 , 17:00:00,812,812
1025,02/06/2023 , 17:15:00,737,737
1026,02/06/2023 , 17:30:00,699,699
1027,02/06/2023 , 17:45:00,530,530
1028,02/06/2023 , 18:00:00,492,492
1029,02/06/2023 , 18:15:00,452,452
1030,02/06/2023 , 18:30:00,316,316
1031,02/06/2023 , 18:45:00,401,401
1032,02/06/2023 , 19:00:00,265,265
1033,02/06/2023 , 19:15:00,183,183
1034,02/06/2023 , 19:30:00,137,137
1035,02/06/2023 , 19:45:00,113,113
1036,02/06/2023 , 20:00:00,78,78
1037,02/06/2023 , 20:15:00,57,57
1038,02/06/2023 , 20:30:00,41,41
1039,02/06/2023 , 20:45:00,29,29
1040,02/06/2023 , 21:00:00,16,16
1041,02/06/2023 , 21:15:00,6,6
1042,02/06/2023 , 21:30:00,1,1
1043,02/06/2023 , 21:45:00,0,0
1044,02/06/2023 , 22:00:00,0,0
1045,02/06/2023 , 22:15:00,0,0
1046,02/06/2023 , 22:30:00,0,0
1047,02/06/2023 , 22:45:00,0,0
1048,02/06/2023 , 23:00:00,0,0
1049,02/06/2023 , 23:15:00,0,0
1050,02/06/2023 , 23:30:00,0,0
1051,02/06/2023 , 23:45:00,0,0
1052,02/06/2023 , 24:00:00,0,0
1053,03/06/2023 , 00:15:00,0,0
1054,03/06/2023 , 00:30:00,0,0
1055,03/06/2023 , 00:45:00,0,0
1056,03/06/2023 , 01:00:00,0,0
1057,03/06/2023 , 01:15:00,0,0
1058,03/06/2023 , 01:30:00,0,0
1059,03/06/2023 , 01:45:00,0,0
1060,03/06/2023 , 02:00:00,0,0
1061,03/06/2023 , 02:15:00,0,0
1062,03/06/2023 , 02:30:00,0,0
1063,03/06/2023 , 02:45:00,0,0
1064,03/06/2023 , 03:00:00,0,0
1065,03/06/2023 , 03:15:00,0,0
1066,03/06/2023 , 03:30:00,0,0
1067,03/06/2023 , 03:45:00,0,0
1068,03/06/2023 , 04:00:00,0,0
1069,03/06/2023 , 04:15:00,0,0
1070,03/06/2023 , 04:30:00,0,0
1071,03/06/2023 , 04:45:00,0,0
1072,03/06/2023 , 05:00:00,0,0
1073,03/06/2023 , 05:15:00,4,4
1074,03/06/2023 , 05:30:00,11,11
1075,03/06/2023 , 05:45:00,23,23
1076,03/06/2023 , 06:00:00,38,38
1077,03/06/2023 , 06:15:00,53,53
1078,03/06/2023 , 06:30:00,66,66
1079,03/06/2023 , 06:45:00,81,81
1080,03/06/2023 , 07:00:00,96,96
1081,03/06/2023 , 07:15:00,110,110
1082,03/06/2023 , 07:30:00,129,129
1083,03/06/2023 , 07:45:00,150,150
1084,03/06/2023 , 08:00:00,175,175
1085,03/06/2023 , 08:15:00,237,237
1086,03/06/2023 , 08:30:00,444,444
1087,03/06/2023 , 08:45:00,694,694
1088,03/06/2023 , 09:00:00,2145,2145
1089,03/06/2023 , 09:15:00,1605,1605
1090,03/06/2023 , 09:30:00,3093,3093
1091,03/06/2023 , 09:45:00,3459,3459
1092,03/06/2023 , 10:00:00,3798,3798
1093,03/06/2023 , 10:15:00,4175,4175
1094,03/06/2023 , 10:30:00,4490,4490
1095,03/06/2023 , 10:45:00,4680,4680
1096,03/06/2023 , 11:00:00,4841,4841
1097,03/06/2023 , 11:15:00,4956,4956
1098,03/06/2023 , 11:30:00,4916,4916
1099,03/06/2023 , 11:45:00,4274,4274
1100,03/06/2023 , 12:00:00,4076,4076
1101,03/06/2023 , 12:15:00,4323,4323
1102,03/06/2023 , 12:30:00,3623,3623
1103,03/06/2023 , 12:45:00,2750,2750
1104,03/06/2023 , 13:00:00,2929,2929
1105,03/06/2023 , 13:15:00,3046,3046
1106,03/06/2023 , 13:30:00,3176,3176
1107,03/06/2023 , 13:45:00,3016,3016
1108,03/06/2023 , 14:00:00,2664,2664
1109,03/06/2023 , 14:15:00,2740,2740
1110,03/06/2023 , 14:30:00,2513,2513
1111,03/06/2023 , 14:45:00,2399,2399
1112,03/06/2023 , 15:00:00,1801,1801
1113,03/06/2023 , 15:15:00,1556,1556
1114,03/06/2023 , 15:30:00,1456,1456
1115,03/06/2023 , 15:45:00,1533,1533
1116,03/06/2023 , 16:00:00,1420,1420
1117,03/06/2023 , 16:15:00,1260,1260
1118,03/06/2023 , 16:30:00,1103,1103
1119,03/06/2023 , 16:45:00,975,975
1120,03/06/2023 , 17:00:00,868,868
1121,03/06/2023 , 17:15:00,727,727
1122,03/06/2023 , 17:30:00,621,621
1123,03/06/2023 , 17:45:00,525,525
1124,03/06/2023 , 18:00:00,428,428
1125,03/06/2023 , 18:15:00,258,258
1126,03/06/2023 , 18:30:00,255,255
1127,03/06/2023 , 18:45:00,220,220
1128,03/06/2023 , 19:00:00,151,151
1129,03/06/2023 , 19:15:00,140,140
1130,03/06/2023 , 19:30:00,97,97
1131,03/06/2023 , 19:45:00,78,78
1132,03/06/2023 , 20:00:00,105,105
1133,03/06/2023 , 20:15:00,81,81
1134,03/06/2023 , 20:30:00,41,41
1135,03/06/2023 , 20:45:00,22,22
1136,03/06/2023 , 21:00:00,13,13
1137,03/06/2023 , 21:15:00,5,5
1138,03/06/2023 , 21:30:00,1,1
1139,03/06/2023 , 21:45:00,0,0
1140,03/06/2023 , 22:00:00,0,0
1141,03/06/2023 , 22:15:00,0,0
1142,03/06/2023 , 22:30:00,0,0
1143,03/06/2023 , 22:45:00,0,0
1144,03/06/2023 , 23:00:00,0,0
1145,03/06/2023 , 23:15:00,0,0
1146,03/06/2023 , 23:30:00,0,0
1147,03/06/2023 , 23:45:00,0,0
1148,03/06/2023 , 24:00:00,0,0
1149,04/06/2023 , 00:15:00,0,0
1150,04/06/2023 , 00:30:00,0,0
1151,04/06/2023 , 00:45:00,0,0
1152,04/06/2023 , 01:00:00,0,0
1153,04/06/2023 , 01:15:00,0,0
1154,04/06/2023 , 01:30:00,0,0
1155,04/06/2023 , 01:45:00,0,0
1156,04/06/2023 , 02:00:00,0,0
1157,04/06/2023 , 02:15:00,0,0
1158,04/06/2023 , 02:30:00,0,0
1159,04/06/2023 , 02:45:00,0,0
1160,04/06/2023 , 03:00:00,0,0
1161,04/06/2023 , 03:15:00,0,0
1162,04/06/2023 , 03:30:00,0,0
1163,04/06/2023 , 03:45:00,0,0
1164,04/06/2023 , 04:00:00,0,0
1165,04/06/2023 , 04:15:00,0,0
1166,04/06/2023 , 04:30:00,0,0
1167,04/06/2023 , 04:45:00,0,0
1168,04/06/2023 , 05:00:00,0,0
1169,04/06/2023 , 05:15:00,4,4
1170,04/06/2023 , 05:30:00,12,12
1171,04/06/2023 , 05:45:00,24,24
1172,04/06/2023 , 06:00:00,37,37
1173,04/06/2023 , 06:15:00,51,51
1174,04/06/2023 , 06:30:00,66,66
1175,04/06/2023 , 06:45:00,79,79
1176,04/06/2023 , 07:00:00,92,92
1177,04/06/2023 , 07:15:00,107,107
1178,04/06/2023 , 07:30:00,124,124
1179,04/06/2023 , 07:45:00,140,140
1180,04/06/2023 , 08:00:00,161,161
1181,04/06/2023 , 08:15:00,203,203
1182,04/06/2023 , 08:30:00,471,471
1183,04/06/2023 , 08:45:00,689,689
1184,04/06/2023 , 09:00:00,2153,2153
1185,04/06/2023 , 09:15:00,1827,1827
1186,04/06/2023 , 09:30:00,3113,3113
1187,04/06/2023 , 09:45:00,3784,3784
1188,04/06/2023 , 10:00:00,4338,4338
1189,04/06/2023 , 10:15:00,4828,4828
1190,04/06/2023 , 10:30:00,5033,5033
1191,04/06/2023 , 10:45:00,5210,5210
1192,04/06/2023 , 11:00:00,5446,5446
1193,04/06/2023 , 11:15:00,5512,5512
1194,04/06/2023 , 11:30:00,5620,5620
1195,04/06/2023 , 11:45:00,5325,5325
1196,04/06/2023 , 12:00:00,4871,4871
1197,04/06/2023 , 12:15:00,4648,4648
1198,04/06/2023 , 12:30:00,4627,4627
1199,04/06/2023 , 12:45:00,4203,4203
1200,04/06/2023 , 13:00:00,4380,4380
1201,04/06/2023 , 13:15:00,4818,4818
1202,04/06/2023 , 13:30:00,4877,4877
1203,04/06/2023 , 13:45:00,4971,4971
1204,04/06/2023 , 14:00:00,4762,4762
1205,04/06/2023 , 14:15:00,4186,4186
1206,04/06/2023 , 14:30:00,3240,3240
1207,04/06/2023 , 14:45:00,3013,3013
1208,04/06/2023 , 15:00:00,2784,2784
1209,04/06/2023 , 15:15:00,2587,2587
1210,04/06/2023 , 15:30:00,2215,2215
1211,04/06/2023 , 15:45:00,2312,2312
1212,04/06/2023 , 16:00:00,1981,1981
1213,04/06/2023 , 16:15:00,1677,1677
1214,04/06/2023 , 16:30:00,1338,1338
1215,04/06/2023 , 16:45:00,1132,1132
1216,04/06/2023 , 17:00:00,1189,1189
1217,04/06/2023 , 17:15:00,1034,1034
1218,04/06/2023 , 17:30:00,897,897
1219,04/06/2023 , 17:45:00,862,862
1220,04/06/2023 , 18:00:00,724,724
1221,04/06/2023 , 18:15:00,656,656
1222,04/06/2023 , 18:30:00,578,578
1223,04/06/2023 , 18:45:00,468,468
1224,04/06/2023 , 19:00:00,370,370
1225,04/06/2023 , 19:15:00,318,318
1226,04/06/2023 , 19:30:00,260,260
1227,04/06/2023 , 19:45:00,183,183
1228,04/06/2023 , 20:00:00,126,126
1229,04/06/2023 , 20:15:00,92,92
1230,04/06/2023 , 20:30:00,57,57
1231,04/06/2023 , 20:45:00,38,38
1232,04/06/2023 , 21:00:00,18,18
1233,04/06/2023 , 21:15:00,7,7
1234,04/06/2023 , 21:30:00,1,1
1235,04/06/2023 , 21:45:00,0,0
1236,04/06/2023 , 22:00:00,0,0
1237,04/06/2023 , 22:15:00,0,0
1238,04/06/2023 , 22:30:00,0,0
1239,04/06/2023 , 22:45:00,0,0
1240,04/06/2023 , 23:00:00,0,0
1241,04/06/2023 , 23:15:00,0,0
1242,04/06/2023 , 23:30:00,0,0
1243,04/06/2023 , 23:45:00,0,0
1244,04/06/2023 , 24:00:00,0,0
1245,05/06/2023 , 00:15:00,0,0
1246,05/06/2023 , 00:30:00,0,0
1247,05/06/2023 , 00:45:00,0,0
1248,05/06/2023 , 01:00:00,0,0
1249,05/06/2023 , 01:15:00,0,0
1250,05/06/2023 , 01:30:00,0,0
1251,05/06/2023 , 01:45:00,0,0
1252,05/06/2023 , 02:00:00,0,0
1253,05/06/2023 , 02:15:00,0,0
1254,05/06/2023 , 02:30:00,0,0
1255,05/06/2023 , 02:45:00,0,0
1256,05/06/2023 , 03:00:00,0,0
1257,05/06/2023 , 03:15:00,0,0
1258,05/06/2023 , 03:30:00,0,0
1259,05/06/2023 , 03:45:00,0,0
1260,05/06/2023 , 04:00:00,0,0
1261,05/06/2023 , 04:15:00,0,0
